Genotype,Envir,Row,Column,silking,R,C,silking_spats_residuals,silking_spats_geno_pred_values,silking_spats_adj_pheno
ML606,Ner13R_block_32,1,56,83.1617567537,1,56,-0.0233927187598368,83.4796544833774,83.4562617646176
NC290,Ner13R_block_32,1,53,91.4580475666,1,53,2.63906428861061,86.1421114907478,88.7811757793584
PB116,Ner13R_block_32,5,51,78.5569075375,5,51,-1.95967604230377,81.5433711598336,79.5836951175298
PHG71,Ner13R_block_32,9,51,75.7266897951,9,51,-1.35575423205823,82.1472929700791,80.7915387380209
PHG84,Ner13R_block_32,9,50,88.8632833391,9,50,1.36885908082346,84.8719062829607,86.2407653637841
UH_6102,Ner13R_block_32,1,52,75.7266897951,1,52,-1.37862314035893,82.1244240617784,80.7458009214195
UH_6179,Ner13R_block_32,9,55,75.7266897951,9,55,-1.95716675732129,81.5458804448161,79.5887136874948
UH_P024,Ner13R_block_32,1,50,72.685148523,1,50,-0.942170483192626,82.5608767189447,81.618706235752
UH_P148,Ner13R_block_32,9,52,75.7266897951,9,52,-0.293259569820251,83.209787632317,82.9165280624968
Va26,Ner13R_block_32,5,53,91.4580475666,5,53,0.151537231599434,83.6545844337367,83.8061216653362
11430,Ner13R_block_3,6,3,79.8672955003,6,3,-0.68949730430333,80.5520772334307,79.8625799291274
B106,Ner13R_block_3,10,3,86.2172922004,10,3,-0.180396450094051,81.0611780876399,80.8807816375459
B107,Ner13R_block_3,6,4,83.1617567537,6,4,0.869592746120077,82.111167283854,82.9807600299741
DK78010,Ner13R_block_3,2,5,75.7266897951,2,5,-1.01001692564162,80.2315576120924,79.2215406864507
EC169,Ner13R_block_3,2,6,69.2650163654,2,6,0.51375470124384,81.7553292389778,82.2690839402217
F7025,Ner13R_block_3,10,7,88.8632833391,10,7,0.678751024377661,81.9203255621114,82.5990765864891
F908,Ner13R_block_3,2,2,75.7266897951,2,2,-1.20063586354185,80.0409386741923,78.8403028106504
Lo1101,Ner13R_block_3,6,2,78.5569075375,6,2,-0.584410673784376,80.6571638639497,80.0727531901653
Lo1106,Ner13R_block_3,10,5,88.8632833391,10,5,1.24253883406023,82.4841133717942,83.7266522058544
Lo1180,Ner13R_block_3,10,6,78.5569075375,10,6,-1.09323031872934,80.1483442190048,79.0551139002754
Lo1242,Ner13R_block_3,6,7,84.7328259286,6,7,0.364375227190521,81.6059497649245,81.970324992115
Lo1288,Ner13R_block_3,6,5,88.8632833391,6,5,1.31224839560116,82.553822933335,83.8660713289362
Mo17,Ner13R_block_3,10,2,84.7328259286,10,2,0.836901122577487,82.0784756603114,82.9153767828889
N16,Ner13R_block_3,2,3,86.2172922004,2,3,1.70227045104188,82.9438449887758,84.6461154398177
N6,Ner13R_block_3,10,1,81.4921541324,10,1,-0.580454370670793,80.6611201670632,80.0806657963924
NC358,Ner13R_block_3,6,1,90.1767616284,6,1,1.35743082864778,82.5990053663815,83.9564361950293
NDB8,Ner13R_block_3,2,7,69.2650163654,2,7,-0.362244899480515,80.8793296382535,80.517084738773
PHG80,Ner13R_block_3,10,4,79.8672955003,10,4,-1.50098509713979,79.7405894405942,78.2396043434544
PHJ40,Ner13R_block_3,6,6,75.7266897951,6,6,-1.43598870823568,79.8055858294983,78.3695971212627
W9,Ner13R_block_3,2,1,75.7266897951,2,1,-0.570176510745853,80.6713980269881,80.1012215162423
Wf9,Ner13R_block_3,2,4,78.5569075375,2,4,0.330173791506027,81.5717483292399,81.901922120746
11430,Ner13R_block_22,3,38,78.5569075375,3,38,-0.424536177155957,79.970985201107,79.5464490239511
A310,Ner13R_block_22,11,42,75.7266897951,11,42,-0.243926765149084,80.151594613114,79.907667847965
A347,Ner13R_block_22,11,39,81.4921541324,11,39,-0.189060606552744,80.2064607717104,80.0174001651577
B104,Ner13R_block_22,3,42,90.1767616284,3,42,0.0583833925490183,80.4539047708122,80.5122881633612
B73,Ner13R_block_22,7,40,83.1617567537,7,40,0.449929409366419,80.8454507876297,81.2953801969961
DK78371A,Ner13R_block_22,11,40,86.2172922004,11,40,0.0162679337965557,80.4117893120596,80.4280572458562
EA3076,Ner13R_block_22,3,39,84.7328259286,3,39,0.487004348722266,80.8825257269856,81.3695300757079
EC242C,Ner13R_block_22,11,37,70.9478960649,11,37,-0.519831503191256,79.8756898750717,79.3558583718805
EP2008-22,Ner13R_block_22,11,36,77.2214168404,11,36,0.361546472950693,80.757067851214,81.1186143241647
EP52,Ner13R_block_22,11,41,83.1617567537,11,41,0.588721578621303,80.9842429568846,81.5729645355059
EZ36,Ner13R_block_22,7,36,81.4921541324,7,36,0.117443971837872,80.512965350101,80.6304093219389
F874,Ner13R_block_22,7,38,72.685148523,7,38,-0.99771153381549,79.3978098444474,78.4000983106319
FR19,Ner13R_block_22,3,37,84.7328259286,3,37,0.454238040711275,80.8497594189746,81.3039974596859
Lo1016,Ner13R_block_22,7,42,86.2172922004,7,42,0.438063418441786,80.8335847967051,81.2716482151469
PHG71,Ner13R_block_22,7,41,77.2214168404,7,41,-1.14038639592263,79.2551349823402,78.1147485864176
UH_S025,Ner13R_block_22,7,37,77.2214168404,7,37,-0.142591651750152,80.252929726513,80.1103380747628
UH250,Ner13R_block_22,3,41,78.5569075375,3,41,0.0578890375164036,80.4534104157795,80.5112994532959
UH304,Ner13R_block_22,11,38,75.7266897951,11,38,0.623909280446497,81.0194306587098,81.6433399391563
Va26,Ner13R_block_22,3,36,81.4921541324,3,36,0.00464774857890404,80.400169126842,80.4048168754209
11430,Mur13W_block_2,15,1,63.401277574,15,1,-0.00361899859660753,64.3878216825546,64.384202683958
A347,Mur13W_block_2,14,3,66.243252045,14,3,0.197164291772893,64.5886049729243,64.7857692646972
DKFBHJ,Mur13W_block_2,2,4,63.401277574,2,4,0.02881465777741,64.4202553389287,64.4490699967061
EP10,Mur13W_block_2,2,7,64.8642032369,2,7,-0.0225628665476165,64.3688778146035,64.3463149480559
F618,Mur13W_block_2,2,1,63.401277574,2,1,0.024520197485252,64.4159608786365,64.4404810761218
HMV5409,Mur13W_block_2,14,4,63.401277574,14,4,-0.288822744449789,64.1026179367011,63.8137951922513
HMV5422,Mur13W_block_2,2,6,64.8642032369,2,6,0.158863526920939,64.5503042080724,64.7091677349933
Lo1203,Mur13W_block_2,14,6,66.243252045,14,6,0.0922386995069502,64.4836793806584,64.5759180801653
Lo1261,Mur13W_block_2,14,7,67.7330179755,14,7,-0.00120759383135294,64.3902330873197,64.3890254934884
Lp5,Mur13W_block_2,2,3,60.5685845381,2,3,-0.0198825748145595,64.3715581063365,64.3516755315219
ML606,Mur13W_block_2,14,5,64.8642032369,14,5,0.00454792881419053,64.3959886099653,64.4005365387795
PHH93,Mur13W_block_2,2,5,63.401277574,2,5,-0.178521578328137,64.2129191028229,64.0343975244947
W182E,Mur13W_block_2,2,2,60.5685845381,2,2,0.00846705429022876,64.3999077354415,64.4083747897317
11430,Kar13W_block_10,2,13,62.7347000143,2,13,-0.688586396482407,64.4549770962417,63.7663906997593
DKFBHJ,Kar13W_block_10,10,12,65.7692587506,10,12,-0.521303238536888,64.6222602541872,64.1009570156503
EP10,Kar13W_block_10,1,11,64.2677005306,1,11,-0.36954185195026,64.774021640774,64.4044797888237
FP1,Kar13W_block_10,1,10,64.2677005306,1,10,0.190852691605116,65.3344161843297,65.5252688759348
HMV5405,Kar13W_block_10,1,9,64.2677005306,1,9,0.370524931443896,65.5140884241685,65.8846133556123
I261,Kar13W_block_10,10,9,67.2869986061,10,9,0.0608244281772556,65.2043879209017,65.2652123490789
LAN496,Kar13W_block_10,2,14,67.2869986061,2,14,0.49672254453948,65.6402860372641,66.1370085818036
LH65,Kar13W_block_10,10,11,71.9479437137,10,11,1.36833605131935,66.5118995440443,67.8802355953636
Lp5,Kar13W_block_10,11,13,64.2677005306,11,13,-0.214832278223042,64.9287312145013,64.7138989362783
PHH93,Kar13W_block_10,1,12,64.2677005306,1,12,0.162060263918079,65.3056237566425,65.4676840205606
PHR36,Kar13W_block_10,10,10,67.2869986061,10,10,-0.417853668086877,64.7257098246374,64.3078561565505
UH_P074,Kar13W_block_10,2,8,61.1590379566,2,8,-0.255798806173168,64.8877646865512,64.631965880378
UH250,Kar13W_block_10,11,8,64.2677005306,11,8,-0.181404671550865,64.9621588211735,64.7807541496226
11430,Deb13R_block_23,11,11,69.944300775,11,11,-0.119268255978199,75.2842623459411,75.164994089963
B109,Deb13R_block_23,23,10,74.4667327846,23,10,-1.08406863250544,74.319461969414,73.2353933369085
EA1027,Deb13R_block_23,11,14,74.4667327846,11,14,-0.371166951638969,75.0323636502804,74.6611966986414
EZ38,Deb13R_block_23,11,13,76.1611877157,11,13,1.55430872416669,76.957839326086,78.5121480502527
F912,Deb13R_block_23,23,14,72.8469300201,23,14,-0.431182136799407,74.9723484651199,74.5411663283205
I233,Deb13R_block_23,23,11,83.9729284181,23,11,2.91428096796898,78.3178115698882,81.2320925378572
LH59,Deb13R_block_23,23,8,77.8867322419,23,8,1.36153583165711,76.7650664335764,78.1266022652335
LH93,Deb13R_block_23,35,10,80.8445197044,35,10,1.60046174483138,77.0039923467506,78.604454091582
Lo1095,Deb13R_block_23,23,12,76.1611877157,23,12,-0.763425192969493,74.6401054089498,73.8766802159803
Lo1101,Deb13R_block_23,35,8,74.4667327846,35,8,-0.707185464724745,74.6963451371947,73.98915967247
Lo1187,Deb13R_block_23,35,9,76.1611877157,35,9,-0.554665031740242,74.848865570179,74.2942005384387
Lo1274,Deb13R_block_23,23,13,77.8867322419,23,13,0.920731561318703,76.324262163238,77.2449937245567
Mo17,Deb13R_block_23,11,9,77.8867322419,11,9,1.6872633050133,77.0907939069326,78.7780572119459
MS71,Deb13R_block_23,35,12,76.1611877157,35,12,0.185705176694668,75.589235778614,75.7749409553087
Oh33,Deb13R_block_23,35,14,77.8867322419,35,14,0.711400537692455,76.1149311396117,76.8263316773041
P465P,Deb13R_block_23,11,8,76.1611877157,11,8,-0.48251149882914,74.9210191030903,74.4385076042612
PHG47,Deb13R_block_23,35,13,72.8469300201,35,13,-1.39844799533046,74.005082606589,72.6066346112585
UH_P148,Deb13R_block_23,11,10,67.0231849239,11,10,-2.29278923714583,73.1107413647736,70.8179521276278
UH_S025,Deb13R_block_23,23,9,74.4667327846,23,9,-0.454588159664368,74.948942442255,74.4943542825906
UH250,Deb13R_block_23,11,12,68.5100680312,11,12,-1.20747820509067,74.1960523968287,72.988574191738
Va26,Deb13R_block_23,35,11,74.4667327846,35,11,-1.06891108692676,74.3346195149927,73.2657084280659
11430,Deb13R_block_2,14,4,71.3157238594,14,4,-1.8466727921783,73.1479927571773,71.301319964999
B104,Deb13R_block_2,2,4,76.1611877157,2,4,1.55338991226165,76.5480554616173,78.1014453738789
B107,Deb13R_block_2,2,1,72.8469300201,2,1,-0.0340111947468245,74.9606543546088,74.926643159862
C103,Deb13R_block_2,14,2,80.8445197044,14,2,2.0126038931672,77.0072694425229,79.0198733356901
EC232,Deb13R_block_2,2,3,71.3157238594,2,3,-0.836613609747516,74.1580519396081,73.3214383298606
F748,Deb13R_block_2,14,1,74.4667327846,14,1,-1.38704787233711,73.6076176770185,72.2205698046814
F894,Deb13R_block_2,26,2,76.1611877157,26,2,0.33939400716956,75.3340595565252,75.6734535636948
HMV5422,Deb13R_block_2,26,3,74.4667327846,26,3,-0.788079685277793,74.2065858640779,73.4185061788001
I261,Deb13R_block_2,2,2,74.4667327846,2,2,0.591446065397008,75.5861116147526,76.1775576801496
Lo1016,Deb13R_block_2,14,3,77.8867322419,14,3,1.07635737723093,76.0710229265866,77.1473803038176
Lo1203,Deb13R_block_2,2,6,74.4667327846,2,6,0.708090669936851,75.7027562192925,76.4108468892294
Lo1242,Deb13R_block_2,14,5,72.8469300201,14,5,-0.570355733259603,74.424309816096,73.8539540828364
Lo1266,Deb13R_block_2,26,5,77.8867322419,26,5,0.149321159150603,75.1439867085062,75.2933078676568
Lo1273,Deb13R_block_2,14,6,72.8469300201,14,6,-0.288736632740125,74.7059289166155,74.4171922838754
Lo1274,Deb13R_block_2,26,6,77.8867322419,26,6,-0.391953182605334,74.6027123667503,74.210759184145
Lo904,Deb13R_block_2,2,7,74.4667327846,2,7,0.651396569124429,75.64606211848,76.2974586876045
Mo17,Deb13R_block_2,26,4,77.8867322419,26,4,0.461500622876216,75.4561661722318,75.917666795108
N16,Deb13R_block_2,26,7,80.8445197044,26,7,0.602555433480575,75.5972209828363,76.1997764163168
Oh43,Deb13R_block_2,26,1,74.4667327846,26,1,0.104301678077618,75.0989672274332,75.2032689055108
Pa36,Deb13R_block_2,2,5,68.5100680312,2,5,-2.15665837935418,72.8380071700014,70.6813487906472
PHG47,Deb13R_block_2,14,7,72.8469300201,14,7,0.0497716943731632,75.0444372437289,75.0942089381021
11430,Deb13R_block_29,29,21,71.3157238594,29,21,-1.02063552276377e-07,72.3642557438187,72.3642556417551
B89,Deb13R_block_29,17,16,71.3157238594,17,16,3.42450283170592e-05,72.3642900909104,72.3643243359387
EC334,Deb13R_block_29,17,19,72.8469300201,17,19,5.08789315603053e-05,72.3643067248135,72.3643576037451
F7057,Deb13R_block_29,17,17,68.5100680312,17,17,-7.62886110692307e-05,72.3641795572719,72.3641032686608
F888,Deb13R_block_29,5,20,74.4667327846,5,20,7.56500307375063e-06,72.3642634108855,72.3642709758885
F98902,Deb13R_block_29,29,16,71.3157238594,29,16,-1.23751890015456e-05,72.3642434706934,72.3642310955044
HMV5325,Deb13R_block_29,5,18,71.3157238594,5,18,1.69984262328171e-05,72.3642728443085,72.3642898427347
HMV5409,Deb13R_block_29,5,19,69.944300775,5,19,-3.71878373783829e-05,72.3642186580453,72.3641814702079
HMV5502,Deb13R_block_29,5,21,76.1611877157,5,21,-6.98601428439361e-06,72.3642488598681,72.3642418738539
LAN496,Deb13R_block_29,29,15,77.8867322419,29,15,1.08935821430123e-05,72.3642667394644,72.3642776330466
LH38,Deb13R_block_29,5,17,74.4667327846,5,17,1.24218801147435e-05,72.3642682677624,72.3642806896425
Lo1056,Deb13R_block_29,5,16,80.8445197044,5,16,1.99843600228178e-05,72.3642758302423,72.3642958146023
Lo904,Deb13R_block_29,29,17,74.4667327846,29,17,3.65441989771398e-05,72.364292390081,72.3643289342799
PB116,Deb13R_block_29,29,19,72.8469300201,29,19,-2.1141675389913e-05,72.3642347042071,72.3642135625318
PHJ40,Deb13R_block_29,17,15,71.3157238594,17,15,-4.06657602098903e-05,72.3642151801224,72.3641745143622
PHZ51,Deb13R_block_29,29,18,77.8867322419,29,18,7.58231198005888e-06,72.3642634281943,72.3642710105063
UH_P060,Deb13R_block_29,29,20,67.0231849239,29,20,-1.10605306105072e-05,72.3642447853517,72.3642337248211
UH_P115,Deb13R_block_29,17,21,69.944300775,17,21,3.05058086382815e-05,72.3642863516907,72.3643168574993
UH_P128,Deb13R_block_29,17,20,69.944300775,17,20,-4.80421806798859e-05,72.364207803702,72.3641597615213
UH304,Deb13R_block_29,5,15,68.5100680312,5,15,-2.45431428425036e-06,72.3642533915681,72.3642509372538
W23,Deb13R_block_29,17,18,72.8469300201,17,18,2.87087761847715e-05,72.3642845546583,72.3643132634345
11430,Mar13R_block_22,10,8,67.6265019604,10,8,-2.04954794052327,71.0221003428108,68.9725524022875
A310,Mar13R_block_22,4,29,70.3112532024,4,29,-0.768885020692622,71.2626071051301,70.4937220844375
AS5707,Mar13R_block_22,22,14,75.946557825,22,14,2.02271293345883,71.7868654210803,73.8095783545392
B110,Mar13R_block_22,4,30,71.6416376017,4,30,0.221824590239819,71.4486610286368,71.6704856188767
B73,Mar13R_block_22,22,13,71.6416376017,22,13,-1.69163779904235,71.0893153827685,69.3976775837262
B97,Mar13R_block_22,10,12,73.0115533369,10,12,2.25929386809831,71.8312950002737,74.090588868372
EP51,Mar13R_block_22,4,33,71.6416376017,4,33,-0.16617264761085,71.3757956727189,71.2096230251081
EZ31,Mar13R_block_22,4,34,73.0115533369,4,34,0.857818139406959,71.5680997560316,72.4259178954385
EZ37,Mar13R_block_22,4,31,70.3112532024,4,31,-1.0275498459264,71.2140302011849,70.1864803552584
HMV5301,Mar13R_block_22,10,14,66.1421419741,10,14,-3.63641820426169,70.724088255912,67.0876700516503
I198,Mar13R_block_22,22,10,77.4932705678,22,10,2.96461546566206,71.9637534412868,74.9283689069488
LH60,Mar13R_block_22,10,11,70.3112532024,10,11,0.0421281765437982,71.4149142854547,71.4570424619985
LH65,Mar13R_block_22,4,35,73.0115533369,4,35,0.728485726791249,71.5438113040591,72.2722970308504
Lo1056,Mar13R_block_22,22,9,74.4159683044,22,9,0.283788356835586,71.4602977401042,71.7440860969398
NQ508,Mar13R_block_22,22,8,73.0115533369,22,8,-0.988645753716284,71.2213363370256,70.2326905833093
Pa405,Mar13R_block_22,10,10,71.6416376017,10,10,1.21836973051805,71.6358108566533,72.8541805871714
PHG35,Mar13R_block_22,22,11,71.6416376017,22,11,-1.87177026079752,71.0554867503513,69.1837164895538
PHG39,Mar13R_block_22,10,9,71.6416376017,10,9,1.27456926247908,71.6463650526611,72.9209343151402
PHG83,Mar13R_block_22,4,32,71.6416376017,4,32,-0.0368402349937043,71.4000841246916,71.3632438896979
PHK29,Mar13R_block_22,10,13,71.6416376017,10,13,1.17858404631997,71.4753353599952,72.6539194063152
PHK29,Mar13R_block_22,22,12,73.0115533369,22,12,-0.814722588790005,71.4753353599952,70.6606127712052
A3,Gai12R_block_8,2,27,84.6081786292,2,27,3.08060704238342,81.7406567168495,84.8212637592329
CR1Ht,Gai12R_block_8,20,23,67.0282656168,20,23,-4.6039064566919,74.0561432177738,69.4522367610819
EP10,Gai12R_block_8,11,22,81.6621384111,11,22,0.914013256099409,79.5740629305654,80.4880761866649
EZ37,Gai12R_block_8,20,24,81.6621384111,20,24,2.08391046485315,80.7439601393192,82.8278706041724
EZ38,Gai12R_block_8,20,26,78.9055366062,20,26,0.866717816900803,79.5267674913668,80.3934853082676
F04701,Gai12R_block_8,11,28,81.6621384111,11,28,1.78503613703079,80.4450858114968,82.2301219485276
F05101,Gai12R_block_8,2,24,83.19971632,2,24,1.00453833287202,79.664588007338,80.66912634021
HMV5409,Gai12R_block_8,11,23,64.7849117529,11,23,-6.8681240201453,71.7919256543203,64.923801634175
LH65,Gai12R_block_8,2,23,84.6081786292,2,23,1.89955120005716,80.5596008745232,82.4591520745804
Lo1016,Gai12R_block_8,20,27,80.2021890789,20,27,1.4107600646127,80.0708097390787,81.4815698036914
Lo1288,Gai12R_block_8,11,26,81.6621384111,11,26,1.75998473237247,80.4200344068385,82.180019139211
Lo904,Gai12R_block_8,2,22,83.19971632,2,22,0.319675111091357,78.9797247855573,79.2993998966486
Oh02,Gai12R_block_8,2,28,81.6621384111,2,28,1.73692232662235,80.3969720010883,82.1338943277107
PB116,Gai12R_block_8,11,25,78.9055366062,11,25,0.0668645910222239,78.7269142654882,78.7937788565104
PB98TR,Gai12R_block_8,2,25,83.19971632,2,25,1.50833399300048,80.1683836674665,81.676717660467
PH207,Gai12R_block_8,11,27,63.3048330487,11,27,-7.30378305595369,71.3562666185119,64.0524835625582
PHW65,Gai12R_block_8,11,24,84.6081786292,11,24,2.63355882390567,81.2936084983717,83.9271673222774
PHZ51,Gai12R_block_8,20,22,84.6081786292,20,22,3.74874287815916,82.4087925526253,86.1575354307845
UH_P148,Gai12R_block_8,2,26,67.0282656168,2,26,-6.04340323819213,72.6166464362735,66.5732431980814
A3,Gai12R_block_29,17,4,80.2021890789,17,4,1.94874876837898,79.5214915807495,81.4702403491285
DK78010,Gai12R_block_29,8,6,81.6621384111,8,6,0.486606359115328,78.0593491714859,78.5459555306013
EA1163,Gai12R_block_29,8,4,78.9055366062,8,4,-0.823159918568678,76.749582893802,75.9264229752333
EC232,Gai12R_block_29,8,5,78.9055366062,8,5,1.00441032466463,78.5771531370352,79.5815634616999
F04702,Gai12R_block_29,26,7,84.6081786292,26,7,3.41811928846248,80.9908621008328,84.4089813892953
F7057,Gai12R_block_29,17,7,68.1234868243,17,7,-3.37320880345334,74.1995340089177,70.8263252054644
F752,Gai12R_block_29,8,1,81.6621384111,8,1,0.382092593779731,77.9548354061503,78.33692799993
F894,Gai12R_block_29,17,6,81.6621384111,17,6,2.77073807982478,80.3434808921952,83.11421897202
I261,Gai12R_block_29,17,1,80.2021890789,17,1,1.53487647312262,79.1076192854931,80.6424957586157
LH82,Gai12R_block_29,17,3,64.7849117529,17,3,-4.86734287830406,72.7053999340671,67.8380570557631
Lo1094,Gai12R_block_29,8,3,78.9055366062,8,3,0.149661732775101,77.7224045451458,77.8720662779209
Lo1095,Gai12R_block_29,26,1,80.2021890789,26,1,-0.395412397670043,77.1773304147006,76.7819180170306
Lo1242,Gai12R_block_29,26,4,81.6621384111,26,4,0.98807009385321,78.5608129062238,79.548883000077
N22,Gai12R_block_29,17,2,80.2021890789,17,2,1.82554394225984,79.3982867546303,81.2238306968902
N6,Gai12R_block_29,26,3,81.6621384111,26,3,1.8007386000875,79.373481412458,81.1742200125455
NS701,Gai12R_block_29,8,7,81.6621384111,8,7,1.03171063412125,78.6044534464918,79.6361640806131
PHH93,Gai12R_block_29,26,5,67.0282656168,26,5,-4.34114291495285,73.2315998974184,68.8904569824655
UH_P064,Gai12R_block_29,17,5,67.0282656168,17,5,-2.73036808440047,74.8423747279705,72.1120066435701
UH_P074,Gai12R_block_29,26,2,80.2021890789,26,2,-0.024866418495094,77.5478763938756,77.5230099753805
