"Experiment","parent1","Code_ID","Variety_ID","Accession_ID","Tnight.Early","Tnight.Flo","Tnight.Fill","Ri.Early","Ri.Flo","Ri.Fill","Psi.Flo","Psi.Fill","Tmax.Early","Tmax.Flo","Tmax.Fill","type"
"Cam13R","Lo1273_bergamo",3201,"Lo1273","Lo1273_H",22.4241687552,20.7896081224,14.7015056344,126.082,281.832,828.223,-67.9070512821,-15.8740740741,35.9319094177,35.8597257348,25.3161405486,"CrossValidation"
"Cam13R","Lo1274_bergamo",3202,"Lo1274","Lo1274_H",22.4431305115,20.9206070815,14.734601264,124.743,259.14,850.915,-70.5433333333,-15.5724637681,35.9894873869,35.8788204634,25.4345666306,"CrossValidation"
"Cam13R","Lo1280_bergamo",3203,"Lo1280","Lo1280_H",22.4577879383,20.7123275825,14.7015056344,142.516,281.832,828.223,-68.4633333333,-15.8740740741,36.0733457977,35.7908028765,25.3161405486,"CrossValidation"
"Cam13R","Lo1282_bergamo",3204,"Lo1282","Lo1282_H",22.3268999074,20.5507537788,14.5222264378,155.591,277.505,785.136,-63.3814102564,-16.6124031008,35.9967867809,35.8355115098,24.9251306465,"CrossValidation"
"Cam13R","Lo1284_bergamo",3205,"Lo1284","Lo1284_H",22.4241687552,20.7291077313,14.6478358522,126.082,280.65,805.623,-65.3919753086,-16.2348484848,35.9319094177,35.8758492794,25.1838643933,"CrossValidation"
"Cam13R","Lo1288_bergamo",3206,"Lo1288","Lo1288_H",22.3987981553,20.4553813328,14.5829806635,175.571,257.018,805.623,-65.6284722222,-16.2348484848,36.0847296229,35.7538647772,25.0554850553,"CrossValidation"
"Cam13R","Lo1290_bergamo",3207,"Lo1290","Lo1290_H",22.3268999074,20.5877606741,14.6478358522,155.591,257.018,805.623,-65.9166666667,-16.2348484848,35.9967867809,35.833935931,25.1838643933,"CrossValidation"
"Cam13R","Pa36_inra",3208,"Pa36","Pa36_H",22.3050181134,21.0485100604,14.6702454353,97.042,282.387,850.915,-68.3024691358,-15.5724637681,35.5005447411,35.9391425583,25.3062577163,"CrossValidation"
"Cam13R","Lo1301_bergamo",3209,"Lo1301","Lo1301_H",22.4484120549,20.6474133038,14.6367820387,157.217,281.832,828.223,-68.6631944444,-15.8740740741,36.0305152617,35.8147223682,25.1877153656,"CrossValidation"
"Cam13R","Lo904_bergamo",3210,"Lo904","Lo904_H",22.4431305115,20.7896081224,14.6367820387,124.743,258.05,828.223,-67.9070512821,-15.8740740741,35.9894873869,35.8597257348,25.1877153656,"CrossValidation"
"Cam13R","Mo15W_inra",3211,"Mo15W","Mo15W_H",22.367496997,20.0695828752,14.577216672,193.981,323.259,763.014,-59.8566666667,-17,36.1953305019,35.5540756571,24.9488496367,"CrossValidation"
"Cam13R","N16_inra",3212,"N16","N16_H",22.3268999074,20.5507537788,14.5871316382,155.591,277.505,785.136,-63.3814102564,-16.6124031008,35.9967867809,35.8355115098,25.0534858983,"CrossValidation"
"Cam13R","N192_usa",3213,"N192","N192_H",22.3746296717,20.870070832,14.6478358522,84.056,304.432,805.623,-62.4861111111,-16.2348484848,35.4319915948,35.9566738753,25.1838643933,"CrossValidation"
"Cam13R","N22_inra",3214,"N22","N22_H",22.4577879383,20.7123275825,14.7015056344,142.516,258.05,828.223,-68.4633333333,-15.8740740741,36.0733457977,35.7908028765,25.3161405486,"CrossValidation"
"Cam13R","NK764_usda",3215,"NK764","NK764_H",22.4739849093,20.9350477602,14.7015056344,72.758,258.05,828.223,-63.2666666667,-15.8740740741,35.3252582465,35.9524421306,25.3161405486,"CrossValidation"
"Cam13R","NK807_usda",3216,"NK807","NK807_H",22.3979183385,20.9223002064,14.7015056344,96.283,281.832,828.223,-65.9345238095,-15.8740740741,35.8423494969,35.9192573784,25.3161405486,"CrossValidation"
"Cam13R","NQ508_usda",3217,"NQ508","NQ508_H",22.4431305115,20.9206070815,14.734601264,124.743,259.14,850.915,-70.5433333333,-15.5724637681,35.9894873869,35.8788204634,25.4345666306,"CrossValidation"
"Cam13R","NS701_usda",3218,"NS701","NS701_H",22.4577879383,20.7123275825,14.6367820387,142.516,258.05,828.223,-68.4633333333,-15.8740740741,36.0733457977,35.7908028765,25.1877153656,"CrossValidation"
"Cam13R","Oh40B_inra",3219,"Oh40B","Oh40B_H",22.3993853377,20.5857334771,14.577216672,109.781,323.259,763.014,-60.3583333333,-17,35.8551979912,35.8454856569,24.9488496367,"CrossValidation"
"Cam13R","P465P_inra",3220,"P465P","P465P_H",22.3993853377,20.9955941272,14.6702454353,109.781,259.14,850.915,-69.5544871795,-15.5724637681,35.8551979912,35.9339702569,25.3062577163,"CrossValidation"
"Cam13R","A554_inra",3221,"A554","A554_H",22.3050181134,21.1858354943,14.7665018165,97.042,259.512,873.79,-70.5705128205,-15.4397163121,35.5005447411,36.0066586461,25.5363010218,"CrossValidation"
"Cam13R","FR697_ifsi",3222,"FR697","FR697_H",22.4577879383,20.6524725816,14.5829806635,142.516,280.65,805.623,-65.8301282051,-16.2348484848,36.0733457977,35.8101974366,25.0554850553,"CrossValidation"
"Cam13R","PHG35_usda",3223,"PHG35","PHG35_H",22.3268999074,20.7836210933,14.734601264,155.591,235.358,850.915,-71.5615942029,-15.5724637681,35.9967867809,35.8335208398,25.4345666306,"CrossValidation"
"Cam13R","PHG50_usda",3224,"PHG50","PHG50_H",22.3993853377,20.9955941272,14.6702454353,109.781,282.387,850.915,-69.5544871795,-15.5724637681,35.8551979912,35.9339702569,25.3062577163,"CrossValidation"
"Cam13R","PHG71_usda",3225,"PHG71","PHG71_H",22.3979183385,21.1858354943,14.7861077202,96.283,259.512,873.79,-70.5705128205,-15.4397163121,35.8423494969,36.0066586461,25.6402575044,"CrossValidation"
"Cam13R","PHG80_usda",3226,"PHG80","PHG80_H",22.2707649755,20.5118719316,14.6367820387,173.723,281.832,828.223,-68.481884058,-15.8740740741,36.0664117232,35.7303344876,25.1877153656,"CrossValidation"
"Cam13R","PHG84_usda",3227,"PHG84","PHG84_H",22.3268999074,20.6474133038,14.6367820387,155.591,258.05,828.223,-68.6631944444,-15.8740740741,35.9967867809,35.8147223682,25.1877153656,"CrossValidation"
"Cam13R","PHJ40_usda",3228,"PHJ40","PHJ40_H",22.3993853377,20.9955941272,14.734601264,109.781,259.14,850.915,-69.5544871795,-15.5724637681,35.8551979912,35.9339702569,25.4345666306,"CrossValidation"
"Cam13R","PHK29_usda",3229,"PHK29","PHK29_H",22.4577879383,20.7123275825,14.7015056344,142.516,258.05,828.223,-68.4633333333,-15.8740740741,36.0733457977,35.7908028765,25.3161405486,"CrossValidation"
"Cam13R","PHR36_usda",3230,"PHR36","PHR36_H",22.4431305115,20.7896081224,14.7015056344,124.743,305.079,828.223,-67.9070512821,-15.8740740741,35.9894873869,35.8597257348,25.3161405486,"CrossValidation"
"Cam13R","PHT77_usda",3231,"PHT77","PHT77_H",22.4577879383,20.6144395747,14.5871316382,142.516,301.137,785.136,-63.3919753086,-16.6124031008,36.0733457977,35.8125938642,25.0534858983,"CrossValidation"
"Cam13R","PHV63_usda",3232,"PHV63","PHV63_H",22.4577879383,20.845564809,14.734601264,142.516,235.358,850.915,-71.2326388889,-15.5724637681,36.0733457977,35.8078214331,25.4345666306,"CrossValidation"
"Cam13R","PHW65_usda",3233,"PHW65","PHW65_H",22.3987981553,20.4553813328,14.6478358522,175.571,280.65,805.623,-65.6284722222,-16.2348484848,36.0847296229,35.7538647772,25.1838643933,"CrossValidation"
"Cam13R","PHZ51_usda",3234,"PHZ51","PHZ51_H",22.3268999074,20.6474133038,14.7015056344,155.591,281.832,828.223,-68.6631944444,-15.8740740741,35.9967867809,35.8147223682,25.3161405486,"CrossValidation"
"Cam13R","SC-Malawi_cim",3235,"SC-Malawi","SC-Malawi_H",22.3300459984,20.6144395747,14.5222264378,140.89,301.137,785.136,-63.3919753086,-16.6124031008,36.0401229866,35.8125938642,24.9251306465,"CrossValidation"
"Cam13R","UH_2500_uh",3236,"UH_2500","UH_2500_H",22.3993853377,20.805577822,14.6478358522,109.781,304.432,805.623,-64.6577380952,-16.2348484848,35.8551979912,35.9271659157,25.1838643933,"CrossValidation"
"Cam13R","UH_6102_uh",3237,"UH_6102","UH_6102_H",22.3979183385,21.1858354943,14.7665018165,96.283,259.512,873.79,-70.5705128205,-15.4397163121,35.8423494969,36.0066586461,25.5363010218,"CrossValidation"
"Cam13R","UH_6179_uh",3238,"UH_6179","UH_6179_H",22.3993853377,20.9955941272,14.734601264,109.781,282.387,850.915,-69.5544871795,-15.5724637681,35.8551979912,35.9339702569,25.4345666306,"CrossValidation"
"Cam13R","UH_P024_uh",3239,"UH_P024","UH_P024_H",22.3979183385,21.0485100604,14.734601264,96.283,259.14,850.915,-68.3024691358,-15.5724637681,35.8423494969,35.9391425583,25.4345666306,"CrossValidation"
"Cam13R","UH_P060_uh",3240,"UH_P060","UH_P060_H",22.3993853377,20.805577822,14.5829806635,109.781,304.432,805.623,-64.6577380952,-16.2348484848,35.8551979912,35.9271659157,25.0554850553,"CrossValidation"
"Cam13R","UH_P064_uh",3241,"UH_P064","UH_P064_H",22.3746296717,21.1834572027,14.7665018165,84.056,236.265,873.79,-69.0092592593,-15.4397163121,35.4319915948,36.0310767787,25.5363010218,"CrossValidation"
"Cam13R","UH_P074_uh",3242,"UH_P074","UH_P074_H",22.4241687552,21.0640470107,14.702519037,126.082,259.512,873.79,-73.09375,-15.4397163121,35.9319094177,35.9494494712,25.4082975618,"CrossValidation"
"Cam13R","UH_P087_uh",3243,"UH_P087","UH_P087_H",22.3746296717,20.9291733586,14.7015056344,84.056,281.832,828.223,-64.6408045977,-15.8740740741,35.4319915948,35.9450053387,25.3161405486,"CrossValidation"
"Cam13R","UH_P104_uh",3244,"UH_P104","UH_P104_H",22.3050181134,21.1858354943,14.7665018165,97.042,259.512,873.79,-70.5705128205,-15.4397163121,35.5005447411,36.0066586461,25.5363010218,"CrossValidation"
"Cam13R","UH_P115_uh",3245,"UH_P115","UH_P115_H",22.3746296717,21.0511211876,14.734601264,84.056,282.387,850.915,-66.8779761905,-15.5724637681,35.4319915948,35.9650999036,25.4345666306,"CrossValidation"
"Cam13R","UH_P148_uh",3246,"UH_P148","UH_P148_H",22.3746296717,21.0511211876,14.7540608028,84.056,282.387,850.915,-66.8779761905,-15.5724637681,35.4319915948,35.9650999036,25.5385495667,"CrossValidation"
"Cam13R","UH_S018_uh",3247,"UH_S018","UH_S018_H",22.4577879383,20.6524725816,14.5829806635,142.516,280.65,805.623,-65.8301282051,-16.2348484848,36.0733457977,35.8101974366,25.0554850553,"CrossValidation"
"Cam13R","UH_S020_uh",3248,"UH_S020","UH_S020_H",22.4431305115,20.9206070815,14.734601264,124.743,282.387,850.915,-70.5433333333,-15.5724637681,35.9894873869,35.8788204634,25.4345666306,"CrossValidation"
"Cam13R","UH_S025_uh",3249,"UH_S025","UH_S025_H",22.4577879383,20.7123275825,14.6367820387,142.516,281.832,828.223,-68.4633333333,-15.8740740741,36.0733457977,35.7908028765,25.1877153656,"CrossValidation"
"Cam13R","UH304_uh",3250,"UH304","UH304_H",22.4539561883,21.3509564092,14.7873802649,71.834,261.01,896.826,-69.5679012346,-15.2916666667,35.3859842509,36.1564648918,25.61959216,"CrossValidation"
"Cam13R","Va26_inra",3251,"Va26","Va26_H",22.4577879383,20.7123275825,14.7015056344,142.516,281.832,828.223,-68.4633333333,-15.8740740741,36.0733457977,35.7908028765,25.3161405486,"CrossValidation"
"Cam13R","W117_inra",3252,"W117","W117_H",22.3979183385,20.8613966669,14.5829806635,96.283,304.432,805.623,-63.6609195402,-16.2348484848,35.8423494969,35.9322161391,25.0554850553,"CrossValidation"
"Cam13R","W182E_inra",3253,"W182E","W182E_H",22.3979183385,21.1858354943,14.7665018165,96.283,259.512,873.79,-70.5705128205,-15.4397163121,35.8423494969,36.0066586461,25.5363010218,"CrossValidation"
"Cam13R","W604S_uh",3254,"W604S","W604S_H",22.367496997,20.3439840464,14.7015056344,193.981,258.05,828.223,-68.0037878788,-15.8740740741,36.1953305019,35.59785936,25.3161405486,"CrossValidation"
"Cam13R","Wf9_inra",3255,"Wf9","Wf9_H",22.4431305115,20.7896081224,14.6367820387,124.743,281.832,828.223,-67.9070512821,-15.8740740741,35.9894873869,35.8597257348,25.1877153656,"CrossValidation"
"Cam13R","SGI061_ifsi",3256,"SGI061","SGI061_H",22.3979183385,21.0485100604,14.734601264,96.283,259.14,850.915,-68.3024691358,-15.5724637681,35.8423494969,35.9391425583,25.4345666306,"CrossValidation"
"Cam13W","B73_inra",3001,"B73","B73_H",22.4431305115,20.9206070815,14.734601264,124.743,235.358,850.915,-20.1,-37.3605072464,35.9894873869,35.8788204634,25.4345666306,"CrossValidation"
"Cam13W","PH207_usda",3002,"PH207","PH207_H",22.3993853377,21.5747496374,14.8098006969,109.781,181.371,928.684,-16.6818181818,-37.1916666667,35.8551979912,36.5671236055,25.6238296773,"CrossValidation"
"Cam13W","Oh43_inra",3003,"Oh43","Oh43_H",22.3993853377,21.1362959411,14.7665018165,109.781,236.265,873.79,-18.7633333333,-37.3936170213,35.8551979912,36.0039800962,25.5363010218,"CrossValidation"
"Cam13W","W64A_inra",3004,"W64A","W64A_H",22.3979183385,21.692559834,14.9484782329,96.283,205.922,951.914,-15.553030303,-36.9950980392,35.8423494969,36.5471746805,25.9725524686,"CrossValidation"
"Cam13W","Oh33_inra",3005,"Oh33","Oh33_H",22.3993853377,20.9955941272,14.734601264,109.781,235.358,850.915,-19.5384615385,-37.3605072464,35.8551979912,35.9339702569,25.4345666306,"CrossValidation"
"Cam13W","EZ47_csic",3006,"EZ47","EZ47_H",22.3979183385,21.60477707,14.7981389703,96.283,204.817,905.238,-16.6944444444,-37.3112244898,35.8423494969,36.5433922716,25.6278817972,"CrossValidation"
"Cam13W","MS153_inra",3007,"MS153","MS153_H",22.3993853377,21.5691445807,14.7981389703,109.781,204.817,905.238,-17.3188405797,-37.3112244898,35.8551979912,36.5638170489,25.6278817972,"CrossValidation"
"Cam13W","A310_inra",3008,"A310","A310_H",22.2707649755,21.2875420173,14.7352385325,173.723,204.817,905.238,-18.9912280702,-37.3112244898,36.0664117232,36.4789421653,25.501725822,"CrossValidation"
"Cam13W","B84_inra",3009,"B84","B84_H",22.4484120549,21.4114081597,14.6904025488,157.217,228.064,905.238,-18.6541666667,-37.3112244898,36.0305152617,36.542777238,25.4139288684,"CrossValidation"
"Cam13W","F894_inra",3010,"F894","F894_H",22.2707649755,21.2875420173,14.7352385325,173.723,181.035,905.238,-18.9912280702,-37.3112244898,36.0664117232,36.4789421653,25.501725822,"CrossValidation"
"Cam13W","F912_inra",3011,"F912","F912_H",22.3050181134,21.3699518409,14.7873802649,97.042,189.447,896.826,-17.3833333333,-37.3819444444,35.5005447411,36.1356197901,25.61959216,"CrossValidation"
"Cam13W","B105_inra",3012,"B105","B105_H",22.3979183385,21.6116876673,14.8098006969,96.283,204.618,928.684,-16.0579710145,-37.1916666667,35.8423494969,36.5456670311,25.6238296773,"CrossValidation"
"Cam13W","A347_inra",3013,"A347","A347_H",22.3993853377,21.1362959411,14.702519037,109.781,188.851,873.79,-18.7633333333,-37.3936170213,35.8551979912,36.0039800962,25.4082975618,"CrossValidation"
"Cam13W","EP52_csic",3014,"EP52","EP52_H",22.3979183385,21.60477707,14.7352385325,96.283,204.817,905.238,-16.6944444444,-37.3112244898,35.8423494969,36.5433922716,25.501725822,"CrossValidation"
"Cam13W","F7028_inra",3015,"F7028","F7028_H",22.4241687552,20.9206070815,14.6702454353,126.082,235.358,850.915,-20.1,-37.3605072464,35.9319094177,35.8788204634,25.3062577163,"CrossValidation"
"Cam13W","FC1890_inra",3016,"F1890","F1890_H",22.3993853377,21.5691445807,14.8176578091,109.781,204.817,905.238,-17.3188405797,-37.3112244898,35.8551979912,36.5638170489,25.7305011282,"CrossValidation"
"Cam13W","A374_inra",3017,"A374","A374_H",22.4484120549,20.9338743802,14.6570358661,157.217,212.483,873.79,-20.1742424242,-37.3936170213,36.0305152617,35.9085115927,25.3195669077,"CrossValidation"
"Cam13W","FR19_usda",3018,"FR19","FR19_H",22.4180046433,21.3260196541,14.7238873074,108.442,213.229,896.826,-18.0104166667,-37.3819444444,35.9116504629,36.138203015,25.4920967946,"CrossValidation"
"Cam13W","B100_uh",3019,"B100","B100_H",22.4431305115,20.9206070815,14.6702454353,124.743,235.358,850.915,-20.1,-37.3605072464,35.9894873869,35.8788204634,25.3062577163,"CrossValidation"
"Cam13W","EZ11A_csic",3020,"EZ11A","EZ11A_H",22.4484120549,21.4114081597,14.7981389703,157.217,204.817,905.238,-18.6541666667,-37.3112244898,36.0305152617,36.542777238,25.6278817972,"CrossValidation"
"Cam13W","EZ37_csic",3021,"EZ37","EZ37_H",22.3268999074,21.4114081597,14.7352385325,155.591,228.064,905.238,-18.6541666667,-37.3112244898,35.9967867809,36.542777238,25.501725822,"CrossValidation"
"Cam13W","F1808_inra",3022,"F1808","F1808_H",22.4431305115,21.2588783229,14.7238873074,124.743,189.447,896.826,-18.5543478261,-37.3819444444,35.9894873869,36.0871372724,25.4920967946,"CrossValidation"
"Cam13W","Pa405_uh",3023,"Pa405","Pa405_H",22.4577879383,21.1923899912,14.7238873074,142.516,213.229,896.826,-18.9810606061,-37.3819444444,36.0733457977,36.0191527306,25.4920967946,"CrossValidation"
"Cam13W","LH38_usda",3024,"LH38","LH38_H",22.3993853377,21.1362959411,14.702519037,109.781,212.483,873.79,-18.7633333333,-37.3936170213,35.8551979912,36.0039800962,25.4082975618,"CrossValidation"
"Cam13W","Oh02_inra",3025,"Oh02","Oh02_H",22.4431305115,20.9206070815,14.6702454353,124.743,235.358,850.915,-20.1,-37.3605072464,35.9894873869,35.8788204634,25.3062577163,"CrossValidation"
"Cam13W","UH250_uh",3026,"UH250","UH250_H",22.3993853377,21.5747496374,14.8929779855,109.781,229.152,928.684,-16.6818181818,-37.1916666667,35.8551979912,36.5671236055,25.8527803518,"CrossValidation"
"Cam13W","B97_usa",3027,"B97","B97_H",22.3987981553,21.2875420173,14.7352385325,175.571,181.035,905.238,-18.9912280702,-37.3112244898,36.0847296229,36.4789421653,25.501725822,"CrossValidation"
"Cam13W","F838_inra",3028,"F838","F838_H",22.484827072,20.6287483047,14.6570358661,195.829,212.483,873.79,-20.8583333333,-37.3936170213,36.2066371311,35.6793412062,25.3195669077,"CrossValidation"
"Cam13W","B104_inra",3029,"B104","B104_H",22.4577879383,20.845564809,14.6702454353,142.516,211.726,850.915,-20.5555555556,-37.3605072464,36.0733457977,35.8078214331,25.3062577163,"CrossValidation"
"Cam13W","B89_inra",3030,"B89","B89_H",22.4539561883,21.5669875657,14.7352385325,71.834,204.817,905.238,-15.4358974359,-37.3112244898,35.3859842509,36.533671994,25.501725822,"CrossValidation"
"Cam13W","NC290_uh",3031,"NC290","NC290_H",22.367496997,21.1065917406,14.8728321654,193.981,204.618,928.684,-18.5343137255,-37.1916666667,36.1953305019,36.3508259435,25.7499401231,"CrossValidation"
"Cam13W","UH_P089_uh",3032,"UH_P089","UH_P089_H",22.3268999074,21.4095963085,14.8098006969,155.591,204.618,928.684,-17.9868421053,-37.1916666667,35.9967867809,36.545498524,25.6238296773,"CrossValidation"
"Cam13W","EC232_ciam",3033,"EC232","EC232_H",22.4431305115,21.5100025039,14.7352385325,124.743,181.035,905.238,-17.8560606061,-37.3112244898,35.9894873869,36.5297762286,25.501725822,"CrossValidation"
"Cam13W","LAN496_inra",3034,"LAN496","LAN496_H",22.4431305115,21.0640470107,14.7665018165,124.743,212.483,873.79,-19.3159722222,-37.3936170213,35.9894873869,35.9494494712,25.5363010218,"CrossValidation"
"Cam13W","EP2008-18_csic",3035,"EP2008-18","EP2008-18_H",22.3993853377,21.5691445807,14.7352385325,109.781,228.064,905.238,-17.3188405797,-37.3112244898,35.8551979912,36.5638170489,25.501725822,"CrossValidation"
"Cam13W","F7081_inra",3036,"F7081","F7081_H",22.4431305115,21.5130581787,14.8728321654,124.743,229.152,928.684,-17.2142857143,-37.1916666667,35.9894873869,36.5316192488,25.7499401231,"CrossValidation"
"Cam13W","HMV5422_Martonvasar",3037,"HMV5422","HMV5422_H",22.3987981553,21.2875420173,14.7981389703,175.571,204.817,905.238,-18.9912280702,-37.3112244898,36.0847296229,36.4789421653,25.6278817972,"CrossValidation"
"Cam13W","Os426_inra",3038,"Os426","Os426_H",22.4180046433,21.5691445807,14.7981389703,108.442,228.064,905.238,-17.3188405797,-37.3112244898,35.9116504629,36.5638170489,25.6278817972,"CrossValidation"
"Cam13W","PHG39_usda",3039,"PHG39","PHG39_H",22.3987981553,21.0098722335,14.7873802649,175.571,213.229,896.826,-19.7375,-37.3819444444,36.0847296229,35.9724490687,25.61959216,"CrossValidation"
"Cam13W","F7001_inra",3040,"F7001","F7001_H",22.2707649755,21.2875420173,14.7352385325,173.723,204.817,905.238,-18.9912280702,-37.3112244898,36.0664117232,36.4789421653,25.501725822,"CrossValidation"
"Cam13W","LH74_inra",3041,"LH74","LH74_H",22.4431305115,21.5100025039,14.7352385325,124.743,204.817,905.238,-17.8560606061,-37.3112244898,35.9894873869,36.5297762286,25.501725822,"CrossValidation"
"Cam13W","HMV5405_Martonvasar",3042,"HMV5405","HMV5405_H",22.3268999074,21.4114081597,14.7352385325,155.591,181.035,905.238,-18.6541666667,-37.3112244898,35.9967867809,36.542777238,25.501725822,"CrossValidation"
"Cam13W","F924_inra",3043,"F924","F924_H",22.3987981553,21.2875420173,14.7352385325,175.571,204.817,905.238,-18.9912280702,-37.3112244898,36.0847296229,36.4789421653,25.501725822,"CrossValidation"
