Site,year,Experiment,treatment,Idplot,replicate,block,Code_ID,Accession_ID,Plant,TnbL,L8,W8,L9,W9,L10,W10,L11,W11,L12,W12,L13,W13,L14,W14,L15,W15
Craiova,2012,Cra12R,rainfed,402684,1,5,3901,B73_H_check,4,17,NA,NA,NA,NA,NA,NA,NA,NA,81,6.5,NA,NA,77,6.4,NA,NA
Craiova,2012,Cra12R,rainfed,402684,1,5,3901,B73_H_check,5,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Craiova,2012,Cra12R,rainfed,402684,1,5,3901,B73_H_check,6,17,NA,NA,NA,NA,NA,NA,83,6.7,NA,NA,74,6,NA,NA,NA,NA
Craiova,2012,Cra12R,rainfed,402684,1,5,3901,B73_H_check,7,16,NA,NA,NA,NA,NA,NA,80,6.8,NA,NA,68,6.5,NA,NA,NA,NA
Craiova,2012,Cra12R,rainfed,402684,1,5,3901,B73_H_check,8,17,NA,NA,NA,NA,NA,NA,NA,NA,80,6.6,NA,NA,68,6,NA,NA
Craiova,2012,Cra12R,rainfed,402684,1,5,3901,B73_H_check,9,17,NA,NA,NA,NA,NA,NA,NA,NA,74,6.2,NA,NA,62,6.1,NA,NA
Craiova,2012,Cra12R,rainfed,402684,1,5,3901,B73_H_check,10,17,NA,NA,NA,NA,NA,NA,NA,NA,82,6.3,NA,NA,73,6.5,NA,NA
Karlsruhe,2012,Kar12W,watered,400085,2,24,3001,B73_H,1,16,NA,NA,NA,NA,NA,NA,95.5,10,NA,NA,79,8,NA,NA,NA,NA
Karlsruhe,2012,Kar12W,watered,400085,2,24,3001,B73_H,2,16,NA,NA,NA,NA,NA,NA,94,9.5,NA,NA,90.5,10,NA,NA,NA,NA
Karlsruhe,2012,Kar12W,watered,400085,2,24,3001,B73_H,3,17,NA,NA,NA,NA,NA,NA,NA,NA,96,9,NA,NA,78,8,NA,NA
Karlsruhe,2012,Kar12W,watered,400085,2,24,3001,B73_H,4,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.5,8,NA,NA,65.5,6.5
Karlsruhe,2012,Kar12W,watered,400085,2,24,3001,B73_H,5,16,NA,NA,NA,NA,NA,NA,NA,NA,95.5,9,NA,NA,76,8,NA,NA
Karlsruhe,2012,Kar12W,watered,400085,2,24,3001,B73_H,6,16,NA,NA,NA,NA,NA,NA,NA,NA,96,9.5,NA,NA,78,9,NA,NA
Karlsruhe,2012,Kar12W,watered,400085,2,24,3001,B73_H,7,17,NA,NA,NA,NA,NA,NA,NA,NA,96,9,NA,NA,78,8,NA,NA
Karlsruhe,2012,Kar12W,watered,400085,2,24,3001,B73_H,8,17,NA,NA,NA,NA,NA,NA,NA,NA,93,10.5,NA,NA,81,10.5,NA,NA
Karlsruhe,2012,Kar12W,watered,400085,2,24,3001,B73_H,9,16,NA,NA,NA,NA,NA,NA,NA,NA,98,10,NA,NA,76,9,NA,NA
Karlsruhe,2012,Kar12W,watered,400085,2,24,3001,B73_H,10,16,NA,NA,NA,NA,NA,NA,NA,NA,98,10,NA,NA,76,8.5,NA,NA
Karlsruhe,2012,Kar12W,watered,400108,2,21,3901,B73_H_check,1,16,NA,NA,NA,NA,NA,NA,94,10,NA,NA,90,10,NA,NA,NA,NA
Karlsruhe,2012,Kar12W,watered,400108,2,21,3901,B73_H_check,2,15,NA,NA,NA,NA,94,9.5,NA,NA,82,9,NA,NA,NA,NA,NA,NA
Karlsruhe,2012,Kar12W,watered,400108,2,21,3901,B73_H_check,3,17,NA,NA,NA,NA,NA,NA,NA,NA,95.5,9,NA,NA,74,9,NA,NA
Karlsruhe,2012,Kar12W,watered,400108,2,21,3901,B73_H_check,4,16,NA,NA,NA,NA,NA,NA,NA,NA,96,9.5,NA,NA,80.5,8.5,NA,NA
Karlsruhe,2012,Kar12W,watered,400108,2,21,3901,B73_H_check,5,15,NA,NA,NA,NA,95.5,9.5,NA,NA,89,9.5,NA,NA,NA,NA,NA,NA
Karlsruhe,2012,Kar12W,watered,400108,2,21,3901,B73_H_check,6,16,NA,NA,NA,NA,NA,NA,NA,NA,101,10,NA,NA,73,9.5,NA,NA
Karlsruhe,2012,Kar12W,watered,400108,2,21,3901,B73_H_check,7,15,NA,NA,NA,NA,96.5,9.5,NA,NA,88.5,9.5,NA,NA,NA,NA,NA,NA
Karlsruhe,2012,Kar12W,watered,400108,2,21,3901,B73_H_check,8,16,NA,NA,NA,NA,NA,NA,90.5,9,NA,NA,68.5,6,NA,NA,NA,NA
Karlsruhe,2012,Kar12W,watered,400108,2,21,3901,B73_H_check,9,17,NA,NA,NA,NA,NA,NA,NA,NA,98,8.5,NA,NA,76,8,NA,NA
Karlsruhe,2012,Kar12W,watered,400108,2,21,3901,B73_H_check,10,15,NA,NA,NA,NA,NA,NA,95.5,10,NA,NA,83.5,8.5,NA,NA,NA,NA
Karlsruhe,2012,Kar12W,watered,400313,1,28,3901,B73_H_check,1,16,NA,NA,NA,NA,NA,NA,100,9,NA,NA,85,10,NA,NA,NA,NA
Karlsruhe,2012,Kar12W,watered,400313,1,28,3901,B73_H_check,2,16,NA,NA,NA,NA,NA,NA,NA,NA,91.5,10,NA,NA,75,10,NA,NA
Karlsruhe,2012,Kar12W,watered,400313,1,28,3901,B73_H_check,3,16,NA,NA,NA,NA,98.5,9.5,NA,NA,95.5,10,NA,NA,NA,NA,NA,NA
Karlsruhe,2012,Kar12W,watered,400313,1,28,3901,B73_H_check,4,16,NA,NA,NA,NA,NA,NA,NA,NA,98,9.5,NA,NA,72.5,8.5,NA,NA
Karlsruhe,2012,Kar12W,watered,400313,1,28,3901,B73_H_check,5,16,NA,NA,NA,NA,NA,NA,96,9.5,NA,NA,90,10,NA,NA,NA,NA
Karlsruhe,2012,Kar12W,watered,400313,1,28,3901,B73_H_check,6,16,NA,NA,NA,NA,NA,NA,NA,NA,101,8.5,NA,NA,67,7.5,NA,NA
Karlsruhe,2012,Kar12W,watered,400313,1,28,3901,B73_H_check,7,16,NA,NA,NA,NA,106,9,NA,NA,94,9,NA,NA,NA,NA,NA,NA
Karlsruhe,2012,Kar12W,watered,400313,1,28,3901,B73_H_check,8,16,NA,NA,NA,NA,NA,NA,NA,NA,104,10,NA,NA,82.5,9.5,NA,NA
Karlsruhe,2012,Kar12W,watered,400313,1,28,3901,B73_H_check,9,16,NA,NA,NA,NA,NA,NA,NA,NA,97,10,NA,NA,79.5,10,NA,NA
Karlsruhe,2012,Kar12W,watered,400313,1,28,3901,B73_H_check,10,16,NA,NA,NA,NA,NA,NA,NA,NA,96,10,NA,NA,74.5,10.5,NA,NA
Karlsruhe,2012,Kar12W,watered,400399,1,13,3001,B73_H,1,16,NA,NA,NA,NA,NA,NA,104,10,NA,NA,88,10,NA,NA,NA,NA
Karlsruhe,2012,Kar12W,watered,400399,1,13,3001,B73_H,2,16,NA,NA,NA,NA,NA,NA,NA,NA,103,9.5,NA,NA,75,8.5,NA,NA
Karlsruhe,2012,Kar12W,watered,400399,1,13,3001,B73_H,3,16,NA,NA,NA,NA,NA,NA,102,9,NA,NA,92,9,NA,NA,NA,NA
Karlsruhe,2012,Kar12W,watered,400399,1,13,3001,B73_H,4,16,NA,NA,NA,NA,NA,NA,103,9.5,NA,NA,87,10,NA,NA,NA,NA
Karlsruhe,2012,Kar12W,watered,400399,1,13,3001,B73_H,5,16,NA,NA,NA,NA,NA,NA,NA,NA,96,10.5,NA,NA,76,9.5,NA,NA
Karlsruhe,2012,Kar12W,watered,400399,1,13,3001,B73_H,6,15,NA,NA,NA,NA,96,9.5,NA,NA,85,10,NA,NA,NA,NA,NA,NA
Karlsruhe,2012,Kar12W,watered,400399,1,13,3001,B73_H,7,15,NA,NA,105,10,NA,NA,98,10.5,NA,NA,NA,NA,NA,NA,NA,NA
Karlsruhe,2012,Kar12W,watered,400399,1,13,3001,B73_H,8,16,NA,NA,NA,NA,NA,NA,103,10,NA,NA,84,10,NA,NA,NA,NA
Karlsruhe,2012,Kar12W,watered,400399,1,13,3001,B73_H,9,15,NA,NA,NA,NA,NA,NA,80,10,NA,NA,60,8.5,NA,NA,NA,NA
Karlsruhe,2012,Kar12W,watered,400399,1,13,3001,B73_H,10,15,NA,NA,NA,NA,NA,NA,91,10,NA,NA,70,9.5,NA,NA,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401241,2,26,3001,B73_H,1,17,NA,NA,NA,NA,NA,NA,NA,NA,94.5,9.5,NA,NA,85.5,10,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401241,2,26,3001,B73_H,2,16,NA,NA,NA,NA,NA,NA,100.5,9,NA,NA,89.5,10,NA,NA,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401241,2,26,3001,B73_H,3,17,NA,NA,NA,NA,NA,NA,NA,NA,99,9.5,NA,NA,84,9,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401241,2,26,3001,B73_H,4,15,NA,NA,NA,NA,102.5,9.5,NA,NA,90.5,10,NA,NA,NA,NA,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401241,2,26,3001,B73_H,5,15,NA,NA,NA,NA,NA,NA,95.5,10,NA,NA,83,10,NA,NA,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401241,2,26,3001,B73_H,6,16,NA,NA,NA,NA,102,10,NA,NA,87,10,NA,NA,NA,NA,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401241,2,26,3001,B73_H,7,15,NA,NA,NA,NA,104.5,9.5,NA,NA,92,9.5,NA,NA,NA,NA,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401241,2,26,3001,B73_H,8,16,NA,NA,NA,NA,NA,NA,107,9,NA,NA,92,9,NA,NA,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401241,2,26,3001,B73_H,9,16,NA,NA,NA,NA,NA,NA,99.5,9.5,NA,NA,86,9.5,NA,NA,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401241,2,26,3001,B73_H,10,16,NA,NA,NA,NA,NA,NA,98.5,9,NA,NA,80.5,9,NA,NA,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401488,1,13,3901,B73_H_check,1,16,NA,NA,NA,NA,NA,NA,99.5,9,NA,NA,91,8.5,NA,NA,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401488,1,13,3901,B73_H_check,2,16,NA,NA,NA,NA,NA,NA,98.5,9.5,NA,NA,92,9.5,NA,NA,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401488,1,13,3901,B73_H_check,3,17,NA,NA,NA,NA,NA,NA,NA,NA,100,9,NA,NA,73,8.5,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401488,1,13,3901,B73_H_check,4,16,NA,NA,NA,NA,NA,NA,98,9.5,NA,NA,88,9,NA,NA,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401488,1,13,3901,B73_H_check,5,16,NA,NA,NA,NA,NA,NA,103.5,9,NA,NA,89,8.5,NA,NA,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401488,1,13,3901,B73_H_check,6,17,NA,NA,NA,NA,NA,NA,NA,NA,97,10,NA,NA,82,9,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401488,1,13,3901,B73_H_check,7,16,NA,NA,NA,NA,NA,NA,94,9.5,NA,NA,85,9,NA,NA,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401488,1,13,3901,B73_H_check,8,16,NA,NA,NA,NA,NA,NA,99,10,NA,NA,92.5,9.5,NA,NA,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401488,1,13,3901,B73_H_check,9,16,NA,NA,NA,NA,NA,NA,96.5,9,NA,NA,86.5,8.5,NA,NA,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401488,1,13,3901,B73_H_check,10,16,NA,NA,NA,NA,NA,NA,97.5,9.5,NA,NA,84,9,NA,NA,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401651,2,3,3901,B73_H_check,1,17,NA,NA,NA,NA,NA,NA,NA,NA,99,9.5,NA,NA,76,8,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401651,2,3,3901,B73_H_check,2,17,NA,NA,NA,NA,NA,NA,106.5,9.5,NA,NA,94.5,9.5,NA,NA,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401651,2,3,3901,B73_H_check,3,16,NA,NA,NA,NA,NA,NA,101.5,9.5,NA,NA,93,8.5,NA,NA,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401651,2,3,3901,B73_H_check,4,15,NA,NA,NA,NA,100.5,9.5,NA,NA,90,9.5,NA,NA,NA,NA,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401651,2,3,3901,B73_H_check,5,16,NA,NA,NA,NA,NA,NA,99.5,9.5,NA,NA,85,10,NA,NA,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401651,2,3,3901,B73_H_check,6,15,NA,NA,NA,NA,NA,NA,100.5,10,NA,NA,89.5,9.5,NA,NA,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401651,2,3,3901,B73_H_check,7,16,NA,NA,NA,NA,NA,NA,101.5,9,NA,NA,88,9,NA,NA,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401651,2,3,3901,B73_H_check,8,17,NA,NA,NA,NA,NA,NA,NA,NA,99,9.5,NA,NA,82.5,10,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401651,2,3,3901,B73_H_check,9,16,NA,NA,NA,NA,NA,NA,107.5,9,NA,NA,93,9,NA,NA,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401651,2,3,3901,B73_H_check,10,15,NA,NA,NA,NA,94,8,NA,NA,91,7.5,NA,NA,NA,NA,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401794,3,20,3001,B73_H,1,16,NA,NA,NA,NA,NA,NA,NA,NA,80,13.5,NA,NA,68.5,13.5,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401882,3,20,3901,B73_H_check,1,15,NA,NA,NA,NA,96,9.5,NA,NA,87.5,10,NA,NA,NA,NA,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401882,3,20,3901,B73_H_check,2,16,NA,NA,NA,NA,NA,NA,100.5,10,NA,NA,90.5,10,NA,NA,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401882,3,20,3901,B73_H_check,3,15,NA,NA,NA,NA,104,10.5,NA,NA,95.5,9,NA,NA,NA,NA,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401882,3,20,3901,B73_H_check,4,15,NA,NA,NA,NA,103,9,NA,NA,90,9,NA,NA,NA,NA,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401882,3,20,3901,B73_H_check,5,16,NA,NA,NA,NA,NA,NA,NA,NA,102,10.5,NA,NA,80,9.5,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401882,3,20,3901,B73_H_check,6,16,NA,NA,NA,NA,NA,NA,101.5,10,NA,NA,90,9,NA,NA,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401882,3,20,3901,B73_H_check,7,15,NA,NA,NA,NA,NA,NA,97,9.5,NA,NA,79.5,10.5,NA,NA,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401882,3,20,3901,B73_H_check,8,15,NA,NA,NA,NA,98,9,NA,NA,90,9,NA,NA,NA,NA,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401882,3,20,3901,B73_H_check,9,15,NA,NA,NA,NA,NA,NA,97,9,NA,NA,82.5,9.5,NA,NA,NA,NA
Karlsruhe,2012,Kar12R,rainfed,401882,3,20,3901,B73_H_check,10,14,NA,NA,NA,NA,99,9.5,NA,NA,82.5,8.5,NA,NA,NA,NA,NA,NA
Debrecen,2012,Deb12W,watered,WW1132,1,19,3901,B73_H_check,NA,16.33333333,NA,NA,NA,NA,NA,NA,96.74,8.93,NA,NA,95.35,9.19,NA,NA,NA,NA
Debrecen,2012,Deb12W,watered,WW2061,2,9,3901,B73_H_check,NA,16.6,NA,NA,NA,NA,NA,NA,99.08,9.06,NA,NA,97.43,9.33,NA,NA,NA,NA
Debrecen,2012,Deb12R,rainfed,WD1087,1,13,3901,B73_H_check,NA,16.6,NA,NA,NA,NA,NA,NA,94.51,9.02,NA,NA,93.6,9.04,NA,NA,NA,NA
Debrecen,2012,Deb12R,rainfed,WD2040,2,6,3901,B73_H_check,NA,17,NA,NA,NA,NA,NA,NA,93.02,8.94,NA,NA,90.37,9.2,NA,NA,NA,NA
Debrecen,2012,Deb12R,rainfed,WD3045,3,7,3901,B73_H_check,NA,17,NA,NA,NA,NA,NA,NA,92.5,9.16,NA,NA,89.4,9.17,NA,NA,NA,NA
Campagnola,2012,Cam12W,watered,113901,1,29,3901,B73_H_check,1,16,NA,NA,NA,NA,75,8.5,NA,NA,85,9.5,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12W,watered,113901,1,29,3901,B73_H_check,2,16,NA,NA,NA,NA,80,9,NA,NA,80,9,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12W,watered,113901,1,29,3901,B73_H_check,3,16,NA,NA,NA,NA,80,9,NA,NA,85,9.5,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12W,watered,113901,1,29,3901,B73_H_check,4,16,NA,NA,NA,NA,75,8.5,NA,NA,85,9,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12W,watered,113901,1,29,3901,B73_H_check,5,16,NA,NA,NA,NA,80,9,NA,NA,85,9.5,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12W,watered,113901,1,29,3901,B73_H_check,6,16,NA,NA,NA,NA,80,9,NA,NA,80,9.5,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12W,watered,113901,1,29,3901,B73_H_check,7,16,NA,NA,NA,NA,80,9,NA,NA,85,9.5,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12W,watered,113901,1,29,3901,B73_H_check,8,16,NA,NA,NA,NA,80,9,NA,NA,80,9,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12W,watered,113901,1,29,3901,B73_H_check,9,16,NA,NA,NA,NA,80,9,NA,NA,80,9,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12W,watered,113901,1,29,3901,B73_H_check,10,16,NA,NA,NA,NA,75,8.5,NA,NA,80,9,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12W,watered,123901,2,35,3901,B73_H_check,1,16,NA,NA,NA,NA,80,8.5,NA,NA,80,7,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12W,watered,123901,2,35,3901,B73_H_check,2,16,NA,NA,NA,NA,80,8.5,NA,NA,80,7,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12W,watered,123901,2,35,3901,B73_H_check,3,16,NA,NA,NA,NA,75,8,NA,NA,75,7,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12W,watered,123901,2,35,3901,B73_H_check,4,16,NA,NA,NA,NA,80,8,NA,NA,85,7,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12W,watered,123901,2,35,3901,B73_H_check,5,16,NA,NA,NA,NA,70,8,NA,NA,80,7.5,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12W,watered,123901,2,35,3901,B73_H_check,6,16,NA,NA,NA,NA,80,8.5,NA,NA,80,7,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12W,watered,123901,2,35,3901,B73_H_check,7,16,NA,NA,NA,NA,80,8.5,NA,NA,75,7,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12W,watered,123901,2,35,3901,B73_H_check,8,16,NA,NA,NA,NA,70,8,NA,NA,80,7,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12W,watered,123901,2,35,3901,B73_H_check,9,16,NA,NA,NA,NA,65,6,NA,NA,80,7,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12W,watered,123901,2,35,3901,B73_H_check,10,16,NA,NA,NA,NA,70,8,NA,NA,75,7,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12R,rainfed,213901,1,8,3901,B73_H_check,1,16,NA,NA,NA,NA,80,9,NA,NA,80,8.5,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12R,rainfed,213901,1,8,3901,B73_H_check,2,16,NA,NA,NA,NA,80,8,NA,NA,80,8,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12R,rainfed,213901,1,8,3901,B73_H_check,3,16,NA,NA,NA,NA,80,8.5,NA,NA,80,8,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12R,rainfed,213901,1,8,3901,B73_H_check,4,16,NA,NA,NA,NA,80,8,NA,NA,80,8,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12R,rainfed,213901,1,8,3901,B73_H_check,5,16,NA,NA,NA,NA,80,9,NA,NA,80,8,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12R,rainfed,213901,1,8,3901,B73_H_check,6,16,NA,NA,NA,NA,80,8.5,NA,NA,80,8,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12R,rainfed,213901,1,8,3901,B73_H_check,7,16,NA,NA,NA,NA,80,8.5,NA,NA,80,8.5,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12R,rainfed,213901,1,8,3901,B73_H_check,8,16,NA,NA,NA,NA,80,8,NA,NA,80,8,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12R,rainfed,213901,1,8,3901,B73_H_check,9,16,NA,NA,NA,NA,80,8.5,NA,NA,80,8,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12R,rainfed,213901,1,8,3901,B73_H_check,10,16,NA,NA,NA,NA,80,8,NA,NA,80,8,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12R,rainfed,223901,2,26,3901,B73_H_check,1,16,NA,NA,NA,NA,75,8,NA,NA,70,7,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12R,rainfed,223901,2,26,3901,B73_H_check,2,16,NA,NA,NA,NA,75,8,NA,NA,70,7.5,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12R,rainfed,223901,2,26,3901,B73_H_check,3,16,NA,NA,NA,NA,80,8,NA,NA,75,7,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12R,rainfed,223901,2,26,3901,B73_H_check,4,16,NA,NA,NA,NA,80,8,NA,NA,70,7,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12R,rainfed,223901,2,26,3901,B73_H_check,5,16,NA,NA,NA,NA,75,8,NA,NA,75,7.5,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12R,rainfed,223901,2,26,3901,B73_H_check,6,16,NA,NA,NA,NA,75,8,NA,NA,75,7.5,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12R,rainfed,223901,2,26,3901,B73_H_check,7,16,NA,NA,NA,NA,75,8,NA,NA,70,7,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12R,rainfed,223901,2,26,3901,B73_H_check,8,16,NA,NA,NA,NA,75,8,NA,NA,70,7,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12R,rainfed,223901,2,26,3901,B73_H_check,9,16,NA,NA,NA,NA,75,8,NA,NA,70,7,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12R,rainfed,223901,2,26,3901,B73_H_check,10,16,NA,NA,NA,NA,80,8.5,NA,NA,70,7,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12R,rainfed,233901,3,9,3901,B73_H_check,1,16,NA,NA,NA,NA,70,7.5,NA,NA,70,7.5,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12R,rainfed,233901,3,9,3901,B73_H_check,2,16,NA,NA,NA,NA,75,8,NA,NA,70,7.5,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12R,rainfed,233901,3,9,3901,B73_H_check,3,16,NA,NA,NA,NA,70,7.5,NA,NA,70,7.5,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12R,rainfed,233901,3,9,3901,B73_H_check,4,16,NA,NA,NA,NA,70,7.5,NA,NA,70,7.5,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12R,rainfed,233901,3,9,3901,B73_H_check,5,16,NA,NA,NA,NA,70,7,NA,NA,70,7,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12R,rainfed,233901,3,9,3901,B73_H_check,6,16,NA,NA,NA,NA,70,7.5,NA,NA,70,7,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12R,rainfed,233901,3,9,3901,B73_H_check,7,16,NA,NA,NA,NA,70,7.5,NA,NA,70,7.5,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12R,rainfed,233901,3,9,3901,B73_H_check,8,16,NA,NA,NA,NA,60,8,NA,NA,65,7.5,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12R,rainfed,233901,3,9,3901,B73_H_check,9,16,NA,NA,NA,NA,65,7.5,NA,NA,65,7.5,NA,NA,NA,NA,NA,NA
Campagnola,2012,Cam12R,rainfed,233901,3,9,3901,B73_H_check,10,16,NA,NA,NA,NA,70,7,NA,NA,70,7.5,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12W,watered,1342,2,37,3901,B73_H_check,1,16,NA,NA,NA,NA,93,9,NA,NA,86,8.5,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12W,watered,1342,2,37,3901,B73_H_check,2,16,NA,NA,NA,NA,93,9,NA,NA,85,8,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12W,watered,1342,2,37,3901,B73_H_check,3,16,NA,NA,NA,NA,93,9,NA,NA,85,8.5,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12W,watered,1342,2,37,3901,B73_H_check,4,15,NA,NA,80,8,NA,NA,82,7.5,NA,NA,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12W,watered,1342,2,37,3901,B73_H_check,5,18,NA,NA,80,9,NA,NA,83,7.5,NA,NA,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12W,watered,1382,2,39,3001,B73_H,1,16,NA,NA,NA,NA,91,8.5,NA,NA,82,8,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12W,watered,1382,2,39,3001,B73_H,2,18,NA,NA,NA,NA,90,8,NA,NA,89,7.5,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12W,watered,1382,2,39,3001,B73_H,3,18,NA,NA,NA,NA,90,7.5,NA,NA,80,7,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12W,watered,1382,2,39,3001,B73_H,4,16,NA,NA,NA,NA,94,8,NA,NA,90,7,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12W,watered,1382,2,39,3001,B73_H,5,16,NA,NA,NA,NA,97,8,NA,NA,80,8,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12W,watered,1403,1,18,3001,B73_H,1,16,NA,NA,NA,NA,80,8,NA,NA,79,8,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12W,watered,1403,1,18,3001,B73_H,2,17,NA,NA,NA,NA,88,8,NA,NA,83,8,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12W,watered,1403,1,18,3001,B73_H,3,18,NA,NA,NA,NA,86,8.5,NA,NA,74,7.4,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12W,watered,1403,1,18,3001,B73_H,4,17,NA,NA,NA,NA,NA,NA,84,8.6,NA,NA,65,7,NA,NA,NA,NA
Bologna,2012,Bol12W,watered,1403,1,18,3001,B73_H,5,16,NA,NA,NA,NA,88,9,NA,NA,84,8,NA,NA,NA,NA,NA,NA
Bologna,2012,Bol12W,watered,1418,1,3,3901,B73_H_check,1,18,NA,NA,NA,NA,90,8.7,NA,NA,80,8.5,NA,NA,NA,NA,NA,NA
