"Experiment","parent1","Code_ID","Variety_ID","Accession_ID","geno.panel","grain.yield","grain.number","seed.size","anthesis","silking","plant.height","tassel.height","ear.height","type"
"Bol12R","HMV5343_Martonvasar",3157,"HMV5343","HMV5343_H","DROPS",3.1483330533,1488.7252101162,203.0605188705,65.1029698552,73.2966783509,194.1006806475,238.7071356972,99.9290098267,NA
"Bol12R","HMV5347_Martonvasar",3158,"HMV5347","HMV5347_H","DROPS",4.7351101384,1933.5809789857,249.2316980309,65.4444492622,66.7050730398,178.7089476542,228.8239610936,92.9120119428,NA
"Bol12R","HMV5409_Martonvasar",3159,"HMV5409","HMV5409_H","DROPS",3.1044157583,1604.6756869449,197.8028667086,67.591986404,73.5549434887,186.212238795,217.2235801704,95.6339703394,NA
"Bol12R","HMV5502_Martonvasar",3160,"HMV5502","HMV5502_H","DROPS",2.4105473484,1271.7229668233,196.0593821159,69.8813191226,75.718273676,199.5246624335,246.0648481564,121.2338182754,NA
"Bol12R","I198_inra",3161,"I198","I198_H","DROPS",1.4045800317,799.7322690424,189.1231167502,70.227421329,78.011017957,184.7266991439,242.6125287307,108.2374130414,NA
"Bol12R","I233_inra",3164,"I233","I233_H","DROPS",0.8902189112,350.5461802582,225.3012709357,72.3553797552,84.5906926647,186.1169466871,234.7917379861,101.9457061543,NA
"Bol12R","I238_inra",3165,"I238","I238_H","DROPS",1.7052812963,955.0148284053,173.8379077893,71.0277689757,81.9515375475,186.1255677118,236.7813758604,94.6507463759,NA
"Bol12R","I242_inra",3166,"I242","I242_H","DROPS",1.6774151785,921.257239077,186.0235700789,69.5023241912,77.738660276,189.7877766647,237.1395740655,105.5180309151,NA
"Bol12R","I261_inra",3167,"I261","I261_H","DROPS",2.491766053,1639.03381158,159.4044905586,70.6014252706,79.4777347956,189.5085686638,224.2380823843,106.0087204907,NA
"Bol12R","I267_inra",3168,"I267","I267_H","DROPS",1.2571942342,642.8932661693,221.6558155648,73.0433304363,85.1412646266,205.236274349,260.5312613709,118.0310816814,NA
"Bol12R","IDT_inra",3169,"IDT","IDT_H","DROPS",2.5112422503,1165.9654359318,214.7990649526,70.0937422554,77.3150876812,193.8784825543,237.2483786001,94.3404051389,NA
"Bol12R","LH123Ht_usda",3170,"LH123Ht","LH123Ht_H","DROPS",2.5309108213,1199.4532642103,211.2474375884,71.1386704245,77.7427910304,207.5789197075,265.4283404475,110.5264224258,NA
"Bol12R","LH39_usda",3171,"LH39","LH39_H","DROPS",3.154536162,1386.3333811886,224.8331141533,65.3160879894,68.5618001058,185.0377661199,241.3929210791,93.773286441,NA
"Bol12R","LH59_usda",3172,"LH59","LH59_H","DROPS",1.5849838797,641.544921215,233.5714106565,69.2395682335,78.368560339,182.9266887249,236.0649848212,92.502523563,NA
"Bol12R","LH60_usda",3173,"LH60","LH60_H","DROPS",3.1510978621,1523.3140639446,202.0074056119,67.2244026523,78.1240955722,185.4746994429,248.1830675959,90.954057633,NA
"Bol12R","LH65_usda",3174,"LH65","LH65_H","DROPS",2.2693611002,968.3155757872,238.3995320354,67.6205452918,78.7302790996,199.9499868152,251.8952635191,107.4858907649,NA
"Bol12R","Lo1016_bergamo",3175,"Lo1016","Lo1016_H","DROPS",3.6907234976,1866.7069956112,204.5692759631,67.1587897232,77.3325948844,196.3523170805,250.1407277848,98.7829541019,NA
"Bol12R","Lo1026_bergamo",3176,"Lo1026","Lo1026_H","DROPS",2.3321714381,1230.5154440792,183.7067975842,65.0700768239,74.1913636374,181.4543008005,236.9174164015,94.1496865284,NA
"Bol12R","Lo1035_bergamo",3177,"Lo1035","Lo1035_H","DROPS",1.773414817,824.1905487139,219.6831200038,70.588691988,80.7261117971,198.1736686124,259.4008406024,103.7345829793,NA
"Bol12R","Lo1038_bergamo",3178,"Lo1038","Lo1038_H","DROPS",2.6915157357,1339.2061359579,193.366375122,73.0916914909,80.1689141794,202.3136608877,251.3247751483,93.4950031889,NA
"Bol12R","Lo1056_bergamo",3179,"Lo1056","Lo1056_H","DROPS",2.0183080542,1207.6845914784,167.2988063105,74.3736147293,82.9832588885,203.0014768253,255.7128839508,109.1059764882,NA
"Bol12R","Lo1063_bergamo",3180,"Lo1063","Lo1063_H","DROPS",2.6696167197,1438.9644453508,187.9904211186,73.3990619002,79.8907868224,187.1893728903,237.7054684095,106.5689307259,NA
"Bol12R","Lo1087_bergamo",3181,"Lo1087","Lo1087_H","DROPS",1.5383792354,788.5595259171,199.0626847757,77.2940303479,82.1529739972,195.7605051702,247.8076383863,108.0025078341,NA
"Bol12R","Lo1094_bergamo",3182,"Lo1094","Lo1094_H","DROPS",3.6658662974,1959.2515646845,198.4073267813,70.1919089689,75.2040409278,178.4776711838,236.6773541263,99.331071537,NA
"Bol12R","Lo1095_bergamo",3183,"Lo1095","Lo1095_H","DROPS",1.9382428188,885.2645681657,217.9613667271,71.2953692045,78.6234136404,189.0665209271,241.2581733414,106.8054977617,NA
"Bol12R","Lo1101_bergamo",3184,"Lo1101","Lo1101_H","DROPS",2.9586369121,1546.1132787922,193.2009407285,69.6074961708,72.1225423341,181.5556730006,244.2435171081,97.9845936624,NA
"Bol12R","Lo1106_bergamo",3185,"Lo1106","Lo1106_H","DROPS",2.2405480322,1135.8902284439,201.6641543197,69.678796932,75.3294552193,191.0725543543,248.750926198,103.5195874845,NA
"Bol12R","Lo1123_bergamo",3186,"Lo1123","Lo1123_H","DROPS",2.2524793521,1020.294498955,230.2152328417,66.6910662099,70.2933201983,181.9942457865,237.7149633528,96.3448608945,NA
"Bol12R","Lo1124_bergamo",3187,"Lo1124","Lo1124_H","DROPS",1.7140263794,771.9975696534,226.8894758941,70.3760073224,80.6013413496,191.2380694981,246.2469018525,94.2541509997,NA
"Bol12R","Lo1172_bergamo",3189,"Lo1172","Lo1172_H","DROPS",3.325029091,1832.6342397321,184.3256057781,68.4118338789,75.3400277961,201.0882329435,261.9829656119,100.8826169919,NA
"Bol12R","Lo1180_bergamo",3190,"Lo1180","Lo1180_H","DROPS",3.7562353185,1812.028083946,205.1239988758,66.9656678573,74.1003924922,191.1758815703,241.9121120796,101.6565706532,NA
"Bol12R","Lo1187_bergamo",3191,"Lo1187","Lo1187_H","DROPS",2.8247903325,1426.7230809713,193.2537403709,66.5156192178,70.7550019985,194.4976799696,241.6652428842,97.5425198521,NA
"Bol12R","Lo1199_bergamo",3192,"Lo1199","Lo1199_H","DROPS",1.9964747436,1134.4837449438,178.652966429,69.6232336192,78.1382713398,185.336071345,234.3471847937,99.094784494,NA
"Bol12R","Lo1203_bergamo",3193,"Lo1203","Lo1203_H","DROPS",2.5178468768,1259.1939417567,204.7941350066,69.1464925799,76.3940616634,192.3970665904,245.7864822871,102.7307846399,NA
"Bol12R","Lo1223_bergamo",3194,"Lo1223","Lo1223_H","DROPS",3.8960424352,2052.003859734,192.6696464711,70.0981677781,74.9480416241,198.8848000155,255.0034883663,100.3926333523,NA
"Bol12R","Lo1242_bergamo",3195,"Lo1242","Lo1242_H","DROPS",2.4909610577,1111.0528380356,241.3843668552,68.2655586853,73.3957317729,185.8498929627,244.1580372088,89.5797642641,NA
"Bol12R","Lo1251_bergamo",3196,"Lo1251","Lo1251_H","DROPS",2.1163429811,1040.0084554416,211.2485482848,71.5788968033,83.9812107463,198.3040190795,259.5411707962,102.9989667519,NA
"Bol12R","Lo1253_bergamo",3197,"Lo1253","Lo1253_H","DROPS",3.7356981129,1800.6092161676,210.2084898823,69.9654660823,76.0195659957,207.5715302116,274.7726043787,115.4939596824,NA
"Bol12R","Lo1261_bergamo",3198,"Lo1261","Lo1261_H","DROPS",2.954156164,1634.2546898073,178.0329415368,71.3493826781,76.6739397501,201.1017772626,258.8328125573,104.5290736569,NA
"Bol12R","Lo1266_bergamo",3199,"Lo1266","Lo1266_H","DROPS",3.6996233608,1745.7165378599,212.0923507837,70.6391060339,72.1657728191,196.3703817563,251.570321267,103.0907847991,NA
"Bol12R","Lo1270_bergamo",3200,"Lo1270","Lo1270_H","DROPS",3.3375095072,1667.8788228283,198.3696930272,72.427058618,81.156352332,192.36225428,247.2427202787,99.7917944722,NA
"Bol12R","Lo1273_bergamo",3201,"Lo1273","Lo1273_H","DROPS",3.0644600577,1475.8731269834,212.485734268,71.1513644151,75.298568323,182.6228842492,237.7291275743,102.002610268,NA
"Bol12R","Lo1274_bergamo",3202,"Lo1274","Lo1274_H","DROPS",1.7914386777,852.3689125201,215.1361165483,71.5161418502,76.1969334166,199.0853093204,260.3420282203,91.9134684535,NA
"Bol12R","Lo1280_bergamo",3203,"Lo1280","Lo1280_H","DROPS",1.7882710224,817.9920151918,211.3214150793,66.6025020092,75.6743660842,185.1444254766,247.1164579439,89.8133924999,NA
"Bol12R","Lo1282_bergamo",3204,"Lo1282","Lo1282_H","DROPS",1.6460025623,730.1544759822,220.8149117536,72.197021535,77.5143311145,197.8637397821,256.2268881959,97.4501765491,NA
"Bol12R","Lo1284_bergamo",3205,"Lo1284","Lo1284_H","DROPS",2.0173489766,870.4151681833,225.0902492955,69.4395127408,77.1627971159,192.8275875219,244.5328158032,96.6190811488,NA
"Bol12R","Lo1288_bergamo",3206,"Lo1288","Lo1288_H","DROPS",1.4964689336,647.34140043,219.2424344766,74.5735723166,84.400591316,188.2409786613,240.7928368871,103.5384139887,NA
"Bol12R","Lo1290_bergamo",3207,"Lo1290","Lo1290_H","DROPS",3.0967519608,1362.1660432989,224.643747359,68.9941585417,77.4856351885,191.0216706471,244.5883700237,91.8944794815,NA
"Bol12R","Pa36_inra",3208,"Pa36","Pa36_H","DROPS",2.2139683432,1159.333096514,180.7337303449,60.1496645904,64.877959542,167.7146245027,220.647289547,98.3486969446,NA
"Bol12R","Lo1301_bergamo",3209,"Lo1301","Lo1301_H","DROPS",3.3331485143,1849.8424996837,176.1621590477,66.7939182437,71.9167741063,174.2736933953,227.7073537577,96.3337984498,NA
"Bol12R","Lo904_bergamo",3210,"Lo904","Lo904_H","DROPS",4.3846607885,2398.5872986153,186.2043787346,67.6662639514,73.1943098055,198.6735373207,256.6839743115,104.9810513295,NA
"Bol12R","Mo15W_inra",3211,"Mo15W","Mo15W_H","DROPS",1.4974434265,841.2522869632,189.174185017,72.7065036044,82.8445267272,191.2821674294,242.6828740789,91.1012587957,NA
"Bol12R","N16_inra",3212,"N16","N16_H","DROPS",2.7097466464,1585.5576526085,179.2586657689,69.1203181062,76.7208397895,200.4851504434,254.536570355,117.709985338,NA
"Bol12R","N192_usa",3213,"N192","N192_H","DROPS",2.6124283799,1381.0246435927,184.9549754382,64.7088356589,70.7050711539,176.819087556,234.0736963974,82.9017788603,NA
"Bol12R","N22_inra",3214,"N22","N22_H","DROPS",1.7246929753,953.087439442,184.9238828557,69.6445834023,79.2765694348,190.3200045922,234.3081229294,99.6771718682,NA
"Bol12R","NK764_usda",3215,"NK764","NK764_H","DROPS",3.750492119,1929.7559070289,194.5041026769,63.7860760167,67.4610738154,174.3202992177,221.1076773425,88.8204342555,NA
"Bol12R","NK807_usda",3216,"NK807","NK807_H","DROPS",3.4123871591,1380.6640657585,245.5910834247,65.8342964621,68.7672177368,187.3106727329,236.6670255469,98.4288876632,NA
"Bol12R","NQ508_usda",3217,"NQ508","NQ508_H","DROPS",3.4530485702,1597.7901905222,219.3754405782,68.1593997333,73.4775658906,202.2006592029,255.1550714278,114.7520262907,NA
"Bol12R","NS701_usda",3218,"NS701","NS701_H","DROPS",2.8959572104,1601.2568664974,182.3445429159,66.8975672907,74.240306802,191.2528559029,242.1338800214,101.8041020982,NA
"Bol12R","Oh40B_inra",3219,"Oh40B","Oh40B_H","DROPS",1.4096852987,666.5012249867,209.7134206631,67.7865395761,78.022931594,190.1744868913,239.3827223017,95.0403001694,NA
"Bol12R","P465P_inra",3220,"P465P","P465P_H","DROPS",2.6228905108,1315.5802758844,194.6894672654,66.3436330925,79.3740470783,190.0153205617,239.8984666098,104.2647577322,NA
"Bol12R","A554_inra",3221,"A554","A554_H","DROPS",2.9212045082,1673.2088635972,184.0516211791,65.3025506147,67.7181621946,192.9272712436,247.6162859684,100.865978066,NA
"Bol12R","FR697_ifsi",3222,"FR697","FR697_H","DROPS",2.7308571261,1111.2133211597,246.6525229969,68.6144162415,78.0517398888,193.4536730685,250.8944872459,104.8378462733,NA
"Bol12R","PHG35_usda",3223,"PHG35","PHG35_H","DROPS",3.6222418647,1830.2097059578,197.4096794294,72.2348876543,76.9494245847,203.6389351173,258.6247258917,110.3253048383,NA
"Bol12R","PHG50_usda",3224,"PHG50","PHG50_H","DROPS",3.6034021475,1564.8615825769,233.9425007347,67.1220637724,73.6730436602,183.5591287767,238.5114597767,93.5283076014,NA
"Bol12R","PHG71_usda",3225,"PHG71","PHG71_H","DROPS",2.8942386421,1602.4754532934,177.207306322,64.8190403213,68.5950974564,176.5319057199,229.9527217183,95.3058189876,NA
"Bol12R","PHG80_usda",3226,"PHG80","PHG80_H","DROPS",1.8095524901,972.4622719129,197.2649296368,72.075900102,79.7831433955,188.4805576673,235.2854843149,98.5285598132,NA
"Bol12R","PHG84_usda",3227,"PHG84","PHG84_H","DROPS",2.6456877288,1214.1515316845,220.2530696727,73.6856852761,77.8973990013,193.5733348478,251.802011644,94.1094493625,NA
"Bol12R","PHJ40_usda",3228,"PHJ40","PHJ40_H","DROPS",3.2079162631,1489.4390467571,216.0257641585,64.0840202343,69.4602287037,190.0357266864,237.6165067203,93.8690036058,NA
"Bol12R","PHK29_usda",3229,"PHK29","PHK29_H","DROPS",4.2507804023,2109.1940116734,200.3950475374,70.3250065845,77.6588028326,195.2078210982,254.207122591,90.7658764811,NA
"Bol12R","PHR36_usda",3230,"PHR36","PHR36_H","DROPS",2.9157326711,1674.6787421371,172.2739691139,66.6826146234,74.9328308928,195.3721278683,240.0932925271,97.9700859003,NA
"Bol12R","PHT77_usda",3231,"PHT77","PHT77_H","DROPS",1.9926768737,1004.2383000928,205.7683807227,69.8874799352,77.5148241177,197.179625014,259.3910013144,103.3840310085,NA
"Bol12R","PHV63_usda",3232,"PHV63","PHV63_H","DROPS",2.7441990736,1601.179781709,179.4638908438,71.2314041808,76.9510089623,179.9202492908,234.3772657929,100.4824306922,NA
"Bol12R","PHW65_usda",3233,"PHW65","PHW65_H","DROPS",4.5714332396,2251.099169754,202.6377031498,69.5450016475,75.0620552967,188.6232210288,242.0702251838,101.0984058442,NA
"Bol12R","PHZ51_usda",3234,"PHZ51","PHZ51_H","DROPS",2.9276254491,1292.801831325,225.5062079341,71.7884190277,76.9649037234,209.7196969082,262.1546394352,105.7247490423,NA
"Bol12R","SC-Malawi_cim",3235,"SC-Malawi","SC-Malawi_H","DROPS",0.536024884,308.8383689216,200.1218563419,75.9513227309,84.6906788719,186.7750184003,246.6590158556,104.1828728574,NA
"Bol12R","UH_2500_uh",3236,"UH_2500","UH_2500_H","DROPS",2.3792484953,1210.0815442112,204.4104241112,64.7521771075,68.9727235933,187.1632145959,237.699431772,94.5106028809,NA
"Bol12R","UH_6102_uh",3237,"UH_6102","UH_6102_H","DROPS",3.6827929921,1715.0355387714,209.2562455056,58.4679853569,66.8896866009,186.6186791587,251.2901515258,95.9352849009,NA
"Bol12R","UH_6179_uh",3238,"UH_6179","UH_6179_H","DROPS",2.958182101,1531.1845876899,237.5149671645,64.0725225803,67.5756083947,182.4244140709,238.9087518188,104.4772048934,NA
"Bol12R","UH_P024_uh",3239,"UH_P024","UH_P024_H","DROPS",4.027440599,1705.159476565,229.8107407854,63.3621063379,66.3382146516,188.8651536261,246.9958686669,86.2244043075,NA
"Bol12R","UH_P060_uh",3240,"UH_P060","UH_P060_H","DROPS",3.1620856749,1419.4038303203,222.3035166774,61.9073916922,65.9587959229,196.8645489539,244.991689765,90.4117607371,NA
"Bol12R","UH_P064_uh",3241,"UH_P064","UH_P064_H","DROPS",3.7986073693,1926.9369999299,201.0796916346,64.3424443758,69.4700595363,199.7529066867,255.9470205473,103.4589906265,NA
"Bol12R","UH_P074_uh",3242,"UH_P074","UH_P074_H","DROPS",2.9041098832,1330.9931747474,223.0063066,64.2468879689,67.1132804162,184.4313416855,234.0601826709,106.2671505191,NA
"Bol12R","UH_P087_uh",3243,"UH_P087","UH_P087_H","DROPS",3.0707037071,1467.9548037588,217.3278845258,62.6728302261,65.4807672094,189.0757957593,245.0741402622,96.7372584354,NA
"Bol12R","UH_P104_uh",3244,"UH_P104","UH_P104_H","DROPS",3.6165004108,1522.6730172648,225.0559844624,61.4344180153,65.8726517999,174.316704586,228.7228787595,82.8855720012,NA
"Bol12R","UH_P115_uh",3245,"UH_P115","UH_P115_H","DROPS",3.7160911946,1936.0051835666,190.7302537099,64.0218911826,69.9961910803,197.9201598499,248.8717475664,96.5290910565,NA
"Bol12R","UH_P148_uh",3246,"UH_P148","UH_P148_H","DROPS",3.6736253161,1682.0396772969,222.28362799,61.6673770354,66.9717933874,191.6949896824,248.0909749845,94.129024505,NA
"Bol12R","UH_S018_uh",3247,"UH_S018","UH_S018_H","DROPS",3.1803277881,1820.5661679174,176.637788499,65.1231636234,73.5391059727,184.4968479778,236.5124858717,102.9585463518,NA
"Bol12R","UH_S020_uh",3248,"UH_S020","UH_S020_H","DROPS",3.4429731063,1815.3217557334,192.9631833172,69.3643495432,76.0356681496,190.492493606,239.8924451972,105.7258128463,NA
"Bol12R","UH_S025_uh",3249,"UH_S025","UH_S025_H","DROPS",3.9998400464,1824.4443816559,219.3365794665,65.2711963579,67.2986745934,184.413288957,238.9388252777,97.5912182253,NA
"Bol12R","UH304_uh",3250,"UH304","UH304_H","DROPS",4.2932434487,1919.5430118091,222.8767494271,65.5694527043,65.7072688268,182.5618408593,240.6287130046,93.9700973143,NA
"Bol12R","Va26_inra",3251,"Va26","Va26_H","DROPS",2.9759648498,1509.5664188011,194.4176485386,69.1312880338,73.7066275374,196.3240904539,252.8850031259,111.3673549709,NA
"Bol12R","W117_inra",3252,"W117","W117_H","DROPS",2.1993971715,1206.505899685,193.9403691249,64.5068846825,71.1978001193,181.9821387295,238.169422103,101.10949136,NA
"Bol12R","W182E_inra",3253,"W182E","W182E_H","DROPS",2.7213793476,1264.7788685779,219.8258961073,65.6134059313,68.4789510027,191.9241965577,241.6911618982,97.1484660546,NA
"Bol12R","W604S_uh",3254,"W604S","W604S_H","DROPS",1.6388179613,873.5469076334,198.3792827505,70.5046448822,76.4664317846,198.8520565265,253.2215139846,99.1191671873,NA
"Bol12R","Wf9_inra",3255,"Wf9","Wf9_H","DROPS",2.1074347676,985.6439831968,202.6187393885,68.9961717246,75.1361930663,187.4641580915,242.282392889,97.2832075163,NA
"Bol12R","SGI061_ifsi",3256,"SGI061","SGI061_H","DROPS",2.7358212221,1255.3244587004,219.1339544756,66.9359313034,71.5358831504,181.2725951731,257.2752542082,109.2221811923,NA
"Bol12W","B73_inra",3001,"B73","B73_H","DROPS",4.6704370905,2241.4131100216,210.6662453454,66.2609973967,72.007369635,199.6767706095,258.3204769094,111.3914236869,NA
"Bol12W","PH207_usda",3002,"PH207","PH207_H","DROPS",3.9768249866,1545.8499600395,253.6645674854,61.7242543249,65.1905649418,191.8713550931,246.1545137411,100.788840134,NA
"Bol12W","Oh43_inra",3003,"Oh43","Oh43_H","DROPS",3.4205534648,1486.074517834,237.6218714393,65.5732241323,75.1316995194,193.7138275037,239.0461901477,95.2097969343,NA
"Bol12W","W64A_inra",3004,"W64A","W64A_H","DROPS",3.035480426,1263.2592423324,243.919129479,64.7394693883,69.3694631493,190.7957580683,242.3892665274,95.9709458567,NA
"Bol12W","Oh33_inra",3005,"Oh33","Oh33_H","DROPS",2.3007947953,1131.2404101223,209.0441370581,65.3328617508,72.9445921235,174.9076326715,235.8982412321,101.6385920493,NA
"Bol12W","EZ47_csic",3006,"EZ47","EZ47_H","DROPS",3.4028115664,1262.0370550519,259.7717646229,64.419546778,73.0618200847,199.0374799985,252.3080928157,93.7084880172,NA
"Bol12W","MS153_inra",3007,"MS153","MS153_H","DROPS",5.0680202783,1807.5169222424,277.6823051121,65.3418889348,71.8078536629,190.5707081946,247.5837313708,109.8663534348,NA
"Bol12W","A310_inra",3008,"A310","A310_H","DROPS",4.7008488851,1858.1983054997,252.869715207,63.6102738819,65.5032716126,179.3222553893,231.9453427758,106.2118459037,NA
"Bol12W","B84_inra",3009,"B84","B84_H","DROPS",4.8607318868,1934.43229631,249.3831528487,66.0630430493,75.477652906,187.4337259182,242.6635736279,109.8330668526,NA
"Bol12W","F894_inra",3010,"F894","F894_H","DROPS",5.0921802782,2159.5735692347,233.3743500448,67.4935180678,73.6930650192,209.5169136216,261.3446083987,108.4900838287,NA
"Bol12W","F912_inra",3011,"F912","F912_H","DROPS",5.1758854645,2049.3053884813,254.7859558912,64.8533908311,66.8467165414,201.7657425362,262.3835453806,95.9809748016,NA
"Bol12W","B105_inra",3012,"B105","B105_H","DROPS",2.9615853633,1168.4034035806,249.2233514241,65.3065851082,73.3377786772,184.9336661184,239.9996910032,102.9938056025,NA
"Bol12W","A347_inra",3013,"A347","A347_H","DROPS",3.2119807031,1381.2771286069,235.4367626802,67.889117442,70.9421984905,195.3243880155,254.1257055478,104.603504029,NA
"Bol12W","EP52_csic",3014,"EP52","EP52_H","DROPS",3.5163175281,1329.6647220465,269.1684982828,65.4276895544,73.4212122739,167.917314131,239.9418071396,112.3236957033,NA
"Bol12W","F7028_inra",3015,"F7028","F7028_H","DROPS",4.5439290192,2093.2224588028,210.975387041,65.9339946746,72.0763278346,206.9408872925,261.6735553509,107.2502931805,NA
"Bol12W","FC1890_inra",3016,"F1890","F1890_H","DROPS",4.7205827138,1818.5905779737,266.025088783,64.1175395468,67.5760154252,200.142499594,251.0664302792,105.782660231,NA
